,titles,keys,cluster_num
7927,Blue Sky Rue Du Flore Wall Calendar,['color'],151
15147,House of Doolittle 2017 Scenic Landscape Wall Calendar,"['compliance_standards', 'datedundated', 'refillable', 'binding_type', 'reversible']",151
8652,Hunt for Vulcan,['format'],152
17024,"73"" Tower","['finish', 'color']",153
9252,"6980 Solana Place, Castle Rock, CO 80108","['year_built', 'water', 'fireplace', 'construction', 'basement']",153
9285,Gallipoli,"['published', 'format']",154
10763,Country Traditions Randall Outdoor Wall Mount Light,['finish'],155
10817,Ramada Lake Placid,"['number_of_floors', 'year_built', 'check_out_time', 'year_last_renovated', 'check_in_time']",156
10843,Orbit,"['shipping', 'quantity']",157
11136,Global Views Sea Urchin Medium Gold Wall Sculpture,"['usage', 'finish']",158
11879,"Air Purifier, Mont Blanc Grande","['colour', 'child_lock']",159
11894,Bhoutan: Terre de sérénité,['format'],160
12490,Walk The Walk,"['lending', 'x-ray', 'sold_by']",161
12575,Rocky Lakeland Oxford,"['overall', 'quality', 'value', 'comfort']",162
13155,Dimond Home Cretaceous White Shell Sculpture,"['finish', 'assembly']",163
13163,Green Valley,['type'],164
13703,Landini 7 Series-7-180 Full Tronic,['engine_power'],165
18414,Lándini,['number_of_discs'],165
13981,Letters from the Lighthouse,"['publication_date', 'format']",166
14986,Crosby 2-Piece Chaise Sectional - Shale (Pebble Weave),"['clearance', 'number_of_boxes']",167
15188,Blue Tree Towers Paulista,"['check_in_time', 'check_out_time']",168
15253,"130 CLAY ST TAMAQUA, PA 18252","['garage_spaces', 'parking', 'exterior', 'cooling', 'hot_water', 'water']",169
15904,"Geologic map of the Eugene Mountains, northwestern Nevada [COMPLETE DIGITAL PRODUCT WITH GIS]",['year'],170
16502,"Amanti Art The Olive Trees, 1889 by Vincent Van Gogh: 16 x 14 Print Reproduction","['category', 'type', 'usage']",171
16833,"insley art gallery New Orleans, LA 2003-2005","['edition', 'binding', 'copyright']",172
16848,2015 Great Britain 1 oz Gold Britannia BU,"['purity', 'year']",173
17301,Rural Showpiece,['warranty'],174
17568,HomeHills Mission Ottoman,"['finish', 'usage']",175
17684,KAS Rugs Sparta Tropical Branches,['shape'],176
17733,Ryon table from Parisi Collection,"['color_finish', 'general_style', 'price', 'construction', 'leg_style']",177
17806,Frogs Garden Statue by Birch Lane,"['theme', 'water_resistant', 'distressed', 'product_type', 'number_of_items_included', 'color']",178
18014,Blue Guide Crete,"['x-ray', 'lending', 'sold_by']",179
18103,3D Research Challenges in Cultural Heritage II,"['copyright', 'copyright_holder']",180
18198,The Pyramids,['category'],181
18425,Klipsch Quintet 5 Ch Home Theater System,"['platform', 'connectivity']",182
18719,2017 Magic Places Square 12x12,"['color_family', 'refillable']",183
926,Buddhist Chants & Peace Music: Music for Reflection and Relaxation from the Far East,['number_of_discs'],184
4506,Third Rock Fire Pit,['color'],185
5270,H by Halston Water Repellant Poncho Anorak with Hood,"['fabrication', 'care']",186
8822,Solar Blast,"['shipping', 'quantity']",186
5782,Desert Dance,['number_of_discs'],187
7099,The Theory of Turbulence,"['copyright', 'copyright_holder']",188
7883,"NPW-USA King for The Day Inflatable Crown, Gold","['department', 'size', 'binding', 'numberofitems', 'color']",189
10281,Farmer Fireclay,"['sink_type', 'color_finish', 'price', 'general_style']",189
9380,Gets Cooking Statue,"['color_family', 'indooroutdoor']",189
8640,Raising Steam,"['format', 'number_of_pages']",190
18069,"Steampunk ""Siddhartha Pod"" Lantern","['number_of_bulbs', 'type', 'general_style', 'suspension', 'essential_properties', 'price', 'lamp_type']",191
15455,"Olympian Lab Dim (Diindolylmethane), 100mg, Capsules, 120-Count","['numberofitems', 'producttypename', 'productgroup']",192
10955,4-1/4 in. x 6 in. Brown Felt Blanket (2-Pack),"['package_quantity', 'color_family', 'color', 'duty_rating']",192
4856,"Hubbell - OLL-5M - 1-1/2"" Killark O Series Type LL Duraloy Iron Conduit Body","['certifications', 'color']",192
11691,L.S. Starrett PB Series Plumb Bobs - pb-8 8-oz. plumb bob,"['number_of_pieces', 'batteries_included', 'size', 'warranty_description', 'color']",192
1086,Cardinal (Invacare) Premium Briefs - Extra Large (Bariatric),"['use', 'protection_type', 'age']",192
12042,6.4mm Dia. × 142mm OAL HSS Multi-diameter Step Dri,"['shank_type', 'coolant', 'helix_angle', 'cutting_edge_material']",192
4169,The Hobbit: The Desolation of Smaug [Blu-ray 3D + Blu-ray + UV Copy] [2013] [Region Free],"['studio', 'number_of_discs', 'aspect_ratio', 'format']",192
14419,Brybelly TDUN-05 Duncan Pulse Yo-Yo,"['age_range', 'age_group', 'color']",192
6459,Glosh Solid Rain Boot (Toddler/Little Kid/Big Kid),['heel_height'],192
3390,Walter Valenite 6069283 Insert (pack Of 10),['platform'],192
7022,CARETERO Bugies Babyschaukel Babywippe Schaukelwippe drehbarer Sitz Timer elektronisches Mobile mit Lichern Purple,"['binding', 'productgroup']",192
10416,"Angel Soft 2-Ply Bathroom Tissue, 198' Roll, Pack of 24 Rolls Item # 498422","['quantity', 'color']",192
5375,"Drug Calculations for Nurses, 4th Edition: A step-by-step approach, Fourth Edition","['x-ray', 'sold_by', 'format']",192
15292,"Playtex Training Time 6 oz Soft Spout, 2 ct",['type'],192
12428,SA2 5/16 × 3/4 × 1/4″ SH Dbl Cut Cyl Shape - CBD - Burr,"['cutting_edge_material', 'shank_diameter', 'shape', 'flute_type']",192
15557,EVINIS 20Pcs Jumbo Medium Mini Random Squishy Soft Panda/Bread/Cake/Buns Phone Straps (20 Pcs),['binding'],192
12387,"Joint Care Softgels, 30 Count by MegaRed","['total_recycled_content_percent', 'pre-consumer_recycled_content_percent', 'post-consumer_recycled_content_percent']",192
11045,"Martin Custom OM-15 Gloss 1-3/4"" nut - 2-1/4"" Saddle - Full Tortoise Binding #54385",['neck_shape'],192
3224,"The First Years Gumdrop Pacifier, 3-6 Months, Blue/Green, 2 Count","['product_group', 'package_quantity', 'label', 'date_last_updated', 'product_type_name', 'department', 'where_to_buy', 'size', 'binding', 'color']",192
15825,"It's A Ten Miracle Leave in Treatment Plus Keratin, 4 Oz by It's a 10","['size', 'form']",192
14574,iSonic P4810+BHK01A Commercial Ultrasonic Cleaner w/ Beaker Holder Set for DIY Liposomal Vitamin C,"['measurement_system', 'voltage']",192
11734,Anne Cole MT201 Live In Color Underwire Plunge Tankini Swim Top (Black 40 B/C) by Anne Cole,"['age_range', 'color']",192
6198,Lifefactory 9 oz and 4 oz Flat Caps - Colored - Unisex - 4 ct ct 804879250777,"['department', 'binding', 'productgroup']",192
7192,16.5 Pessoa Great Condition,['color'],192
15465,Ensemble Medley 60 in. x 31.25 in. x 77 in. 4-piece Tongue and Groove Tub Wall in White,"['drain_location', 'installation_type', 'colorfinish', 'color_family']",192
16735,Amplivox W505 - Executive Non-sound Column Lectern - Rectangle - 20.75' X...,"['product_line', 'number_of_casters', 'number_of_shelves', 'assembly_required', 'base_included', 'applicationusage']",192
7479,"UNITED ABRASIVES-SAIT 81206 Abrasive Roll, J Weight, 120G","['grit', 'abrasive_material', 'grade', 'color']",192
10727,"Folgers singles, decaffeinated, 19 ct",['availability'],192
13286,2 GAL SAFETY CAN S/P1,['color'],192
8433,Abbott 1.5mm X 60° Serrated Pie Jaws - Style Q Chuck Size: 8'',['platform'],192
19004,Touch By Fred Hayman Eau De Toilette 3.4 Oz For Women,['size'],192
11528,"StriVectin-AR Advanced Retinol Concentrated Serum, 1 fl. oz.","['classification', 'publication_date', 'color']",192
11088,"Prilosec OTC Heartburn Relief Tablets, 42 Ct by Prilosec",['color'],192
6756,"LILLIE'S Q - Q RUB DRY RUB, 3.25 OZ","['shipping', 'quantity']",192
6772,Directly From My Heart (Best Of The Specialty & Vee-Jay Years) [3 CD],"['number_of_discs', 'format']",192
9041,'As Is' Assets Red Hot Lablel by Luxe & Lean Mid-Thigh Shaping Short,['care'],192
9670,BIONAIRE BAC12--220 VOLTS,['name'],192
10512,"Centrum Silver Adult's 50 Plus Multivitamin Tablets, 125 Ct by Centrum","['size', 'color']",192
5193,Transgenic Mouse Methods and Protocols (Methods in Molecular Biology),['hardcover'],192
11965,600tc 100% Egyptian Cotton Navy Blue Stripe Duvet Cover Double - Mr6001pcdcdbnnablstecin,['warranty'],192
220,"Lava X38 (2GB) (Blue, 8 GB) (2 GB RAM)","['sim_type', 'operating_system', 'resolution_type', 'expandable_storage', 'processor_core', 'color']",192
7349,[Samantha Thavasa] 100% Authentic Samantha Thavasa Lady Bag / Women Bag / Handbag / tote bag Samantha Thavasa Rediazeru small Samantha Thavasa Rediazeru nano,['shipping_from'],192
17342,Van Cleef and Arpels Sweet Alhambra Heart Earstuds White Gold White MOP,"['collection', 'color']",192
4020,"i Play Girls’ Bibs3-12 months – 10pk, Multi-Colored",['color'],192
10081,Bitfenix BFA-MSC-MM45WK-RP Alchemy Multisleeved 45cm 4pin Molex Male To 4pin...,['product_type'],192
17153,OZ/Gedney 7-50 OZ-G 1/2 MALL BUSHED NIPPLE,"['eu_rohs_indicator', 'select_code', 'commodity_code']",192
11135,"Berkley Jensen Vitamin C 1000mg with Natural Rose Hips Tablets, 375 ct.",['estimated_delivery'],192
7141,"Bodum Eileen Tea Press, French Press, Glass, 1,5 l, Black, 11199-01",['colour'],192
12748,Dr. Brown's 2 Piece Soft-Spout Toddler Cup - 9 Ounce - Assorted Colors,"['label', 'studio', 'binding', 'productgroup', 'color']",192
9272,"Our range of products include PP Ball Valves, Flanged Ball Valve, Industrial Ball Valve, PVC Ball Valves, Stainless Steel Ball Valve and Plastic Ball Valve.",['color'],192
1162,Neutrogena Moisture Shine Lip Soothers SPF 20,"['product_form', 'color_family', 'for_use_on']",193
2953,"Marco Tozzi 22411, Women's Closed pumps","['department', 'binding', 'productgroup']",193
1649,Ys VIII Lacrimosa of Dana [Premium Box],['version'],194
1933,Nabisco Ritz Bits,['packing_type'],195
1991,Frog Tub Tattoos (5-Count),"['color_family', 'number_of_pieces', 'colorfinish']",196
3312,Presonus Tubepre V2,['number_of_channels'],197
3508,Doctor Who: Complete Series 9 [Blu-ray],"['rated', 'number_of_discs']",198
9047,Grey's Anatomy: Season 10,"['rated', 'number_of_discs']",198
3720,I.N.O.X. Professional Diver,"['movement', 'dial_color']",199
5898,Free Dive Swimsuit,"['size', 'activity']",199
15829,Superdry Ladies Scuba Pearl Black Silicone Strap Watch SYL128B,"['type', 'strap_type', 'display', 'dial_colour', 'movement_type', 'strap_colour']",199
10761,National Geographic Snorkeler Marlin 50 Dive Fins,['quantity_in_basket'],199
4345,How Big Girls Get Fit: A Beginner's Guide To Getting Started With Weight Loss,"['x-ray', 'print_length', 'sold_by', 'lending']",200
4623,Super 8 Pocatello,"['number_of_floors', 'year_built', 'check_out_time', 'year_last_renovated', 'chain', 'check_in_time']",201
6147,"""Black Ice by: Hummer"" (Type)",['shipping'],202
6318,DR-06 (Red) from Dream by Momeni,"['weave', 'color']",203
6350,Crestaire - Monterey Chest In Capiz,"['depth', 'height']",204
6713,"MABIS Spectrum Nurse Stethoscope, Black","['color', 'quantity']",205
17163,Meizu MX3,"['bluetooth_version', 'fingerprint', 'gyroscope', 'bluetooth', 'light']",206
7263,Meizu M5,"['nfc', 'internet', 'dlna', 'hdmi', 'sim', 'design', 'gps', 'video_player', 'usb', 'type', 'radio']",206
7499,Yang Tai Chi for Beginners—Learn Tai Chi Step-By-Step with Master Yang,['number_of_discs'],207
7511,Stanolone steroid powder bodybuilding Andractim uk DHT,"['minimum_order_quantity', 'delivery_time', 'views']",208
7618,Andromeda®,"['glass_type', 'color_finish', 'general_style', 'price', 'lamp_type']",209
7690,The North Face Isotherm Tights - Women's is no longer available,['best_use'],210
9143,1923-D VAM 1E Extra Hair Die Breaks Hair ANACS AU 55,['shipping'],211
9282,Gertie Light Gray 20 in. x 32 in. Memory Foam Bath Mat,"['commercial_residential', 'color_family', 'flooring_product_type', 'indooroutdoor', 'colorfinish', 'cleaning_instructions', 'comfort']",212
9611,Dialogic Diva UM-BRI-2,['host_interface'],213
4761,Diva International Diva Cup Model 2 (1 pack),"['size', 'pack_of']",213
9979,4849 Stanteen Dr,"['exterior', 'fireplaces', 'heating', 'stories', 'foundation']",214
10056,Nutricology/ Allergy Research Group Calcium Magnesium Citrate 100 Vegicaps,"['serving_size', 'unit_type']",215
10301,Mito™ 5 Whirlpool Bath,"['installation', 'type', 'general_style', 'price']",216
11276,"Sundown Naturals Methylcobalamin B12 5000 mcg, 90 Ct by Sundown Naturals","['certification', 'color']",217
11155,"Sundown Naturals Iron Ferrous Sulfate 65 mg, 120 Ct by Sundown Naturals",['certification'],217
11265,"Brecknell® Counting Scale, 12 Lb","['digital_display', 'automatic_shut-off', 'color']",218
11736,Kaz HC1475 Mind & Body Care Wellness Wrap,['color'],219
11885,Lotus Elise S (2016),"['technical', 'interior', 'previous_owners', 'fuel', 'exterior']",220
12151,Huggies Little Swimmers Swim Nappies - Size 2-3 (3-8kg/7-18lbs) - 12 Pack,['colour'],221
12432,Thymuskin Medicated Serum Gel 100ml,['organic'],222
12482,HCS CellMask™ Blue Stain,['color'],223
12870,Drunk Spice One Piece Swimsuit - Yellow - M,"['pattern_type', 'waist', 'neckline']",224
13207,Pacon Cellophane Wrap,"['packaged_quantity', 'color']",225
13518,Metagenics Kaprex AI,['quantity'],226
13735,Paloma Crimson Standard Sham 21x27,"['price', 'outer_material']",227
13786,Chemical Name: L-Se-methylselenocysteine ??abbreviation: L-SeMC,"['supply_ability', 'minimum_order_quantity', 'views', 'delivery_time']",228
14275,aden by aden + anais Changing Pad Cover - Baby Star,['package_quantity'],229
14309,AMV7098AZ : Contour Blood Glucose System by Bayer,"['quantity', 'latex_free']",230
3073,Bayer Contour Blood Glucose Monitoring System - Model 9545C,['category'],230
14774,Cryorig CP5,['productgroep'],231
16294,Sole skinless IQF fillet,"['payment_terms', 'views']",232
16545,Anti-RASA1 antibody (ab40807),['form'],233
16881,Only Doo-Wop Collection You'll Ever Need CD,"['orig_year', 'discs']",234
17861,CJC-1295 Without DAC online peptides for sale,"['delivery_time', 'views']",235
18132,L-Lysine Hcl,"['supply_ability', 'minimum_order_quantity', 'delivery_time', 'views']",236
18314,Learn more about the Coboc CY-CAT6-100-Yellow,"['shielded', 'color']",237
18494,Swimming Goggles No Leaking Anti Fog UV Protection Triathlon Swim Goggles with Free Protection Case + Nose Clip + Ear Plugs for Adult Men Women Girls Youth Kids Child,['colour'],238
534,Kalmbach 17 % all Natural Layer Crumbs,['availability'],239
643,Oryx And Crake,['paperback'],240
673,"Pro Sense Cat Hydrocortisone Spray, 4 oz",['animal_type'],241
14752,Medline Adult Handheld Aneroid Sphygmomanometer,"['physical_characteristics', 'assembly_required']",242
16002,"Franck Provost Nutrition Expert Professional Hair Treatment, 300ml - NEW","['binding', 'productgroup']",242
11642,Healthometer 800KLS Health o eter Professional 800KLS Digital Floor Scale,['weight'],242
1404,"Clarins Smoothing Body Scrub, 200ml","['skin_type', 'scent', 'size']",242
2706,Skin Doctors Younger Hands 75 ml,['serving_size'],242
7369,Tiny Deal 5-in-1 Smoothing Body Face Beauty Care Facial Massager,['batteries_included'],242
2664,Beginner's Guide to Bobbin Lace (Beginner's Guide to Needlecraft),['paperback'],243
2774,Japanese Ofuro Bathtub,"['price', 'general_style']",244
4035,"Microblading Basics: Microblading is the latest innovative procedure guaranteed to give you the most natural-looking, perfectly arched & sexy brows of your life.","['x-ray', 'sold_by', 'lending']",245
4122,NuBrilliance Microdermabrasion System,"['warranty_labor_days', 'warranty_type_included']",245
5980,Personal Health: What You Need to Know from Modern Science (Collection),['edition'],246
6698,Rainbow Light Remedies For Wellness – Bright Energy – 30 Tablets,"['pack_of_', 'product_selling_unit_']",247
7102,TENA Incontinence Pads for WomenUltimate - 33 Count,['features'],248
7373,"Clinique Clinique Quickliner For Eyes, Really Black",['warranty'],249
7701,Medline CARING Non-woven Gauze Sponge,['assembly_required'],250
12303,Adventure Medical QuikClot® Advanced Clotting Sponge - 50g,"['length', 'width', 'color', 'height']",250
9034,"Massage Stones,Charminer Drilled Rose Quartz Body Massage Stone 3Pcs Set Gemstones Exercise Yoni Egg to Kegel Exercise",['color'],251
9878,Medi-dyne New Pro Stretch Plus Stretcher Pain Relief Therapy - Free Shipping,"['platform', 'original_list_price']",252
9929,Wall Hook by Honey Can Do,"['product_care', 'number_of_hooks', 'outdoor_use', 'wood_construction_type', 'installation_type', 'orientation', 'casters_included', 'assembly_required', 'number_of_items_included']",253
10347,Hook [Blu-ray],"['rated', 'studio', 'number_of_discs']",254
17900,Looper [Blu-ray],"['studio', 'rated', 'number_of_discs']",254
15490,Lodger [Blu-ray],"['rated', 'number_of_discs']",254
11252,Casa Vita Hair therapy wrap,"['classification', 'size', 'category']",255
