,Prod_ID,titles,keys,values,cluster_num
1601,ID_14676,Leica M Edition 60 Specifications,"['bulb_base', 'sensor_type', 'memory_type', 'thread_type', 'wifi', 'nfc', 'aspect_ratio', 'digital_zoom', 'battery_form_factor', 'remote_control', 'full_manual_exposure', 'external_connections', 'pictbridge_compliant', 'ntscpal_switchable_video', 'hd_video_out', 'microphone_jack', 'aperture_priority', 'timer', 'composite_video_out', 'shutter_priority', 'self-cleaning', 'image_stabilization', 'manual_focus', 'touchscreen', 'battery', 'bluetooth', 'viewfinder', 'headphone_jack', 'raw_capture_support', 'waterproof']","['Yes', 'CMOS', 'SD / SDHC / SDXC', 'n/a', 'No', 'No', '3:2', 'No', 'Proprietary', 'Yes', 'Yes', 'USB 2.0 High Speed', 'No', 'n/a', 'No', 'No', 'Yes', '2 or 12 seconds', 'No', 'No', 'No', 'No', 'Yes', 'No', '1 x Proprietary Lithium-ion rechargeable', 'No', 'Yes', 'No', 'Yes', 'No']",a5
12680,ID_17898,MR09C1H (Air Conditioners and Heat Pumps - Ductless Split System),['remote_control'],['Yes'],a5
1122,ID_443,LEGO Batman The Scuttler Building Toy,"['battery', 'assembly', 'remote_control']","['No', 'Yes', 'No']",a5
14426,ID_7127,SHARP Sharp Professional LL-S242A-W Digital Signage Display,"['speaker', 'product_line', 'usb_standard', 'vesa_mount_standard', 'product', 'usb', 'vertical_viewing_angle', 'screen_type', 'touchscreen', 'backlight', 'hdmi', 'aspect_ratio', 'number_of_speakers', 'vertical_viewing_angle', 'response_time', 'scan_format']","['Yes', 'Professional', 'USB 2.0', '100 x 100', 'Digital Signage Display', 'Yes', '178°', 'LCD', 'Yes', 'Edge LED', 'Yes', '16:9', '2', '178°', '14 ms', '1080p']",a5
16106,ID_13356,Samsung UN24H4500 - 24-inch HD 720p Smart LED TV Clear Motion Rate 120,"['video_signal_standard', 'aspect_ratio', 'environmental_certification', 'speaker', 'backlight', 'vesa_mount_standard', 'battery', 'usb', 'product', 'ethernet', 'scan_format', 'ethernet', 'remote_control', 'media_player', 'hdmi', 'color', 'ethernet', 'energy_star']","['HDTV', '16:9', 'ENERGY STAR', 'Yes', 'LED', '75 x 75', 'Yes', 'Yes', 'LED-LCD TV', 'Yes', '720p', '2', 'Yes', 'Yes', 'Yes', 'Matte Black', 'Ethernet', 'Yes']",a5
16086,ID_16843,"Peerless CL-4765 47"" 1080p LCD TV - 16:9 - HDTV 1080p","['vga', 'vertical_viewing_angle', 'usb', 'vertical_viewing_angle', 'scan_format', 'hdmi', 'color']","['Yes', '178°', 'Yes', '178°', '1080p', 'Yes', 'Black']",a5
1117,ID_3298,Olympus announces Stylus 810,"['battery', 'aspect_ratio', 'image_stabilization', 'viewfinder', 'digital_zoom', 'exposure_compensation', 'file_format', 'video', 'camera', 'remote_control', 'pictbridge_compliant']","['Lithium Ion rechargeable', '4:3', 'No', 'No', '5x', '+/- 2.0EV in 1/3EV increments', 'JPEG', 'Yes', 'Compact', 'No', 'Yes']",a5
1602,ID_11192,Nikon A900 Specifications,"['bulb_base', 'sensor_type', 'memory_type', 'thread_type', 'wifi', 'nfc', 'aspect_ratio', 'digital_zoom', 'waterproof', 'remote_control', 'full_manual_exposure', 'viewfinder', 'camera', 'auto_focus_assist_light', 'pictbridge_compliant', 'exposure_compensation', 'ntscpal_switchable_video', 'hd_video_out', 'microphone_jack', 'aperture_priority', 'lens_mount', 'composite_video_out', 'shutter_priority', 'battery', 'sensor_size', 'self-cleaning', 'image_stabilization', 'manual_focus', 'touchscreen', 'viewfinder', 'sensor_type', 'headphone_jack', 'raw_capture_support', 'bluetooth']","['No', 'CMOS', 'SD / SDHC / SDXC', 'n/a', 'Yes', 'Yes', '4:3', 'Yes', 'No', 'Yes', 'Yes', 'No / LCD', 'Compact', 'Yes', 'Yes', '+/- 2.0EV in 0.3EV steps', 'n/a', 'Yes', 'No', 'Yes', 'n/a', 'No', 'Yes', 'Lithium-ion rechargeable', '28.0735mm2 (6.17mm x 4.55mm)', 'No', 'Yes', 'No', 'No', 'No', '1/2.3 inch', 'No', 'No', 'Yes']",a5
1603,ID_4855,Sony DSC-H70 Specifications,"['bulb_base', 'sensor_type', 'memory_type', 'thread_type', 'wifi', 'nfc', 'digital_zoom', 'waterproof', 'remote_control', 'full_manual_exposure', 'rear_display_resolution', 'viewfinder', 'camera', 'aperture_priority', 'auto_focus_assist_light', 'external_connections', 'pictbridge_compliant', 'exposure_compensation', 'ntscpal_switchable_video', 'hd_video_out', 'microphone_jack', 'lens_mount', 'composite_video_out', 'shutter_priority', 'battery', 'sensor_size', 'self-cleaning', 'image_stabilization', 'manual_focus', 'memory_type', 'touchscreen', 'viewfinder', 'aspect_ratio', 'sensor_type', 'headphone_jack', 'raw_capture_support', 'bluetooth']","['No', 'CCD', 'MS Duo / MS PRO Duo / SD / SDHC / SDXC', 'n/a', 'No', 'No', 'Yes', 'No', 'No', 'Yes', '230,000 dots', 'LCD', 'Compact', 'No', 'Yes', 'USB 2.0 High Speed', 'No', '+/- 2.0EV in 0.3EV steps', 'Yes', 'No', 'No', 'n/a', 'Yes', 'No', 'Lithium-ion rechargeable', '28.0735mm2 (6.17mm x 4.55mm)', 'No', 'Yes', 'No', 'Internal', 'No', 'No', '4:3, 16:9', '1/2.3 inch', 'No', 'No', 'No']",a5
8441,ID_6102,Canon N2 Specifications,"['lens', 'sensor_type', 'thread_type', 'wifi', 'digital_zoom', 'waterproof', 'remote_control', 'full_manual_exposure', 'viewfinder', 'camera', 'auto_focus_assist_light', 'external_connections', 'pictbridge_compliant', 'exposure_compensation', 'ntscpal_switchable_video', 'hd_video_out', 'microphone_jack', 'aperture_priority', 'lens_mount', 'viewfinder', 'composite_video_out', 'timer', 'shutter_priority', 'battery', 'sensor_size', 'self-cleaning', 'image_stabilization', 'manual_focus', 'bulb_base', 'touchscreen', 'aspect_ratio', 'sensor_type', 'headphone_jack', 'raw_capture_support', 'bluetooth']","['Canon Zoom Lens', 'CMOS', 'n/a', 'Yes', 'Yes', 'No', 'Yes', 'No', 'No / LCD', 'Ultra Compact', 'Yes', 'USB 2.0 High Speed,WiFi', 'Yes', '+/- 2.0EV in 0.3EV steps', 'n/a', 'No', 'No', 'No', 'n/a', 'No', 'No', '2, 10, Custom seconds', 'No', 'Lithium-ion rechargeable', '28.0735mm2 (6.17mm x 4.55mm)', 'No', 'Yes', 'No', 'No', 'Yes', '4:3', '1/2.3 inch', 'No', 'No', 'No']",a5
13102,ID_1319,Canon T6 Specifications,"['sensor_type', 'memory_type', 'thread_type', 'nfc', 'aspect_ratio', 'waterproof', 'remote_control', 'full_manual_exposure', 'rear_display_resolution', 'viewfinder', 'auto_focus_assist_light', 'wifi', 'microphone_jack', 'external_connections', 'pictbridge_compliant', 'exposure_compensation', 'ntscpal_switchable_video', 'hd_video_out', 'aperture_priority', 'composite_video_out', 'shutter_priority', 'self-cleaning', 'image_stabilization', 'manual_focus', 'bulb_base', 'digital_zoom', 'viewfinder', 'camera', 'sensor_type', 'headphone_jack', 'raw_capture_support', 'touchscreen', 'bluetooth']","['CMOS', 'SD / SDHC / SDXC', 'n/a', 'Yes', '3:2', 'No', 'Yes', 'Yes', '921,600 dots (307,200 px)', 'Optical / LCD', 'Yes', 'Yes', 'No', 'USB 2.0 High Speed,WiFi', 'Yes', '+/- 5.0EV in 0.3EV steps', 'n/a', 'Yes', 'Yes', 'No', 'Yes', 'No', 'Yes', 'Yes', 'Yes', 'No', 'Yes', 'SLR', 'APS-C', 'No', 'Yes', 'No', 'No']",a5
15078,ID_3295,"Sony: 8mpix, 10x zoom digicam","['timer', 'viewfinder', 'video', 'battery', 'aspect_ratio', 'image_stabilization', 'filter_type', 'exposure_compensation', 'remote_control', 'pictbridge_compliant']","['Yes, 2 or 10 seconds', 'No', 'Yes, NTSC / PAL switchable', 'Lithium Ion rechargeable', '4:3, 16:9', 'Yes', 'RGBG', '+/- 2.0EV in 1/3EV increments', 'No', 'Yes']",a5
1123,ID_342,Limited Edition Battle Worn BB-8 and Force Band with Black Collector’s Tin by Sphero,"['battery', 'assembly', 'remote_control', 'battery']","['2 Lithium ion batteries required. (included)', 'No', 'No', 'Yes']",a5
9411,ID_4118,Sony DVPSR210P DVD Player (Progressive Scan),"['number_of_discs', 'image_formats', 'color', 'remote_control', 'green_compliance_certificateauthority']","['1', 'JPEG', 'Black', 'Yes', 'Energy Star']",a5
6068,ID_8525,Customer Reviews Vizio D24hn-D1 - D-Series 24-Inch Edge-Lit LED TV,"['feature', 'vesa_mount_standard', 'scan_format', 'hdmi', 'color', 'vga', 'backlight', 'aspect_ratio', 'vertical_viewing_angle', 'usb', 'product', 'vertical_viewing_angle', 'bluetooth']","['Progressive Scan', '100 x 100', '720p', 'Yes', 'Black', 'Yes', 'Edge LED', '16:9', '178°', 'Yes', 'LED-LCD TV', '178°', 'No']",a5
879,ID_562,"Elo TouchSystems Inc 5551L 55"" Wide LCD Infrared Multi-Touch USB Control 4K Interactive Digital Signage","['availability', 'screen_type', 'touchscreen', 'product', 'ethernet', 'scan_format', 'color', 'backlight', 'hdmi', 'usb']","['In Stock', 'LCD', 'Yes', 'Digital Signage Display', 'Yes', '2160p', 'Black', 'LED', 'Yes', 'Yes']",a5
16112,ID_3655,Element 55-inch 1080p 60Hz Class LED HDTV - Refurbished,"['video_signal_standard', 'scan_format', 'hdmi', 'aspect_ratio']","['HDTV', '1080p', 'HDMI', '16:9']",a5
242,ID_9047,Digital Camera Data Sheet: Nikon Coolpix 3200,"['aperture_priority', 'waterproof', 'timer', 'digital_zoom', 'shutter_priority', 'max_aperture', 'remote_control', 'full_manual_exposure', 'manual_focus', 'auto_focus_assist_light', 'camera', 'external_connections']","['No', 'No', '10 seconds', 'Yes', 'No', 'f/2.8', 'No', 'No', 'No', 'Yes', 'Compact', 'Serial, USB 1.1']",a5
14293,ID_9914,Office Depot® Brand ODHP950XLB (HP 950XL / CN045AN) Remanufactured Black Ink Cartridge Item # 732032,"['smudge-resistant', 'cartridge_capacity', 'acid_free', 'water_resistant', 'quantity', 'print_technology', 'printer_series', 'color']","['yes', 'high yield', 'yes', 'yes', '1', 'inkjet printer/copier/fax', 'Officejet', 'black']",a6
4115,ID_14145,"Clover Technologies Group™ Remanufactured Toner Cartridge, Cyan, 200794 (HP 826A / CF311A) Item # 811877","['color', 'printer_series', 'color', 'print_technology', 'quantity']","['cyan', 'Color LaserJet', 'Blue', 'laser printer/copier/fax', '1']",a6
4266,ID_7841,Canon CLI-271XL High-Yield Black Ink Tank (0336C001) Item # 224458,"['color', 'smudge-resistant', 'cartridge_capacity', 'printer_series', 'water_resistant', 'print_technology', 'quantity']","['black', 'yes', 'High Yield', 'PIXMA', 'no', 'inkjet printer/copier/fax', '1']",a6
4116,ID_10137,DPI HP3005-KIT-REF (HP 5851-3996) Remanufactured Maintenance Kit Item # 722685,"['color', 'printer_series', 'print_technology', 'quantity']","['black', 'LaserJet', 'laser printer/copier/fax', '1']",a6
10134,ID_11522,MicroMICR TJN-10A (HP Q2610A) Black MICR Toner Cartridge Item # 437112,"['package_type', 'print_technology', 'print_color', 'quantity', 'assembly', 'printer_series', 'color']","['OEM', 'laser printer/copier/fax', 'Black', '1', 'No', 'LaserJet', 'black']",a6
12616,ID_16892,CTG CTGHPC2001V (HP C2001-67912) Remanufactured Maintenance Kit Item # 553623,"['recycled_content', 'printer_series', 'print_technology', 'recycled_content', 'quantity']","['60%', 'LaserJet', 'laser printer/copier/fax', '60%', '1']",a6
9099,ID_16990,2005 VOLKSWAGEN TOUAREG,"['mpg', 'fuel']","['Avg', 'Gasoline']",a7
9098,ID_13817,2013 VOLKSWAGEN TIGUAN S,"['mpg', 'fuel']","['Avg', 'Gasoline']",a7
9097,ID_8410,"2004 HUMMER H2 - $19,500","['mpg', 'fuel']","['Avg', 'Gasoline']",a7
8160,ID_13904,2017 Hyundai Elantra SE AUTOMATIC 33K BLUETOOTH PHONE AUDIO CRUISE CONTROL,"['interior', 'warranty', 'transmission', 'mpg']","['Beige', 'This Vehicle Qualifies for Extended Warranty', 'Automatic', 'CITY']",a7
5539,ID_227,2014 CHEVROLET TRAVERSE 2LT,"['driver_vanity_mirror', 'air_conditioning', 'front_dual_zone_ac', 'low_tire_pressure_warning', 'color', 'year', 'delay-off_headlights', 'suspension_type-rear', 'power_steering', 'dual_front_impact_airbags', 'occupant_sensing_airbag', 'engine', 'drive_size', 'trip_computer', 'front_reading_lights', 'door_mirrors', 'speed_control', 'transmission', 'tilt_steering_wheel']","['Dual front impact airbags', 'Electronic Stability Control', 'Front fog lights', 'MP3 decoder', 'White', '2014', 'Driver door bin', 'Front anti-roll bar', 'Power windows', 'Emergency communication system', 'Outside temperature display', '3.6L V6 SIDI', 'ALL WHEEL', 'Turn signal indicator mirrors', 'Fully automatic headlights', 'Power driver seat', 'Speed-sensing steering', 'AUTOMATIC', 'Traction control']",a7
5538,ID_9377,"2-Door Convertible, Zircon","['drive_train', 'width', 'interior', 'seat', 'air_conditioning', 'mpg', 'door']","['Rear Wheel Drive', 'Data Unavailable', 'Cruise Control Power Windows Trip Computer', '4', 'Climate Control A/C', '24 Highway / 17 City', 'Data Unavailable']",a7
5533,ID_2963,2016 Land Rover LR4 HSE LUX,"['drive_train', 'transmission', 'interior', 'seat', 'mpg']","['Four Wheel Drive', 'Automatic w/OD', 'Cruise Control Power Windows Trip Computer', '7', '19 Highway / 15 City']",a7
5540,ID_6180,2014 Honda Accord I4 CVT EX-L Sedan,"['driver_vanity_mirror', 'air_conditioning', 'radio_data_system', 'illuminated_entry', 'abs_brakes', 'fully_automatic_headlights', 'electronic_stability', 'tilt_steering_wheel', 'trip_computer', 'brake_assist', 'control-traction', '1-touch_down', 'front_beverage_holders', 'delay-off_headlights', 'speed_control', 'tachometer']","['Front dual zone A/C', 'Rear beverage holders', '1st row LCD monitors: 2', 'Power windows', '4 wheel disc brakes', 'Rear window defroster', 'Panic alarm', 'Telescoping steering wheel', 'Low tire pressure warning', 'Dual front side impact airbags', 'Security system', 'Rear door bins', 'Automatic temperature control', 'Speed sensitive wipers', 'Passenger door bin', 'Variably intermittent wipers']",a7
5542,ID_3877,2014 Ford F-150 SVT Raptor 4WD SuperCrew 145 SVT Raptor,"['driver_vanity_mirror', 'compass', 'illuminated_entry', 'air_conditioning', 'radio_data_system', 'remote_keyless_entry', 'delay-off_headlights', 'power_steering', 'outside_temperature_display', 'driver_door_bin']","['Tilt steering wheel', 'Rear reading lights', 'Rear door bins', 'Front beverage holders', '1st row LCD monitors: 2', 'Overhead console', 'Display: analog', 'Alloy wheels', 'Front fog lights', '1-touch up']",a7
5545,ID_7035,2014 Ford Escape Titanium SUV,"['driver_vanity_mirror', 'radio_data_system', 'color', 'electronic_stability', 'front_dual_zone_ac', 'control-traction', 'delay-off_headlights', 'brake_assist', 'suspension_type-rear', 'tachometer', 'illuminated_entry', 'fully_automatic_headlights', 'temperature_control_type', 'speed-sensing_steering', 'trip_computer', 'front_beverage_holders', '1-touch_down', 'tilt_steering_wheel']","['Rear door bins', '1st row LCD monitors: 2', 'Model', 'Leather upholstery', 'Auto-dimming rearview mirror', 'Dual front impact airbags', 'Outside temperature display', 'ABS brakes', 'Front anti-roll bar', 'Display: analog', 'Power windows', 'Variably intermittent wipers', 'Wireless phone connectivity', 'Rear anti-roll bar', 'Rear window defroster', 'Automatic temperature control', 'Speed control', 'Front dual zone A/C']",a7
5546,ID_1190,2016 Honda Accord Sport w/Honda Sensing Sedan,"['driver_vanity_mirror', 'radio_data_system', 'color', 'network', 'abs_brakes', 'electronic_stability', '1-touch_down', 'control-traction', 'delay-off_headlights', 'brake_assist', 'illuminated_entry', 'fully_automatic_headlights', 'trip_computer', 'tachometer', 'tilt_steering_wheel']","['Front dual zone A/C', 'AM/FM radio', 'BLACK', 'Front dual zone A/C', '4 wheel disc brakes', 'Lane departure', 'Rear door bins', 'Security system', 'Low tire pressure warning', 'Dual front side impact airbags', 'Power windows', 'Variably intermittent wipers', 'Rear window defroster', 'Display: analog', 'Telescoping steering wheel']",a7
5529,ID_5549,2010 Subaru Impreza WRX STI,"['drive_train', 'interior', 'epa_classification', 'air_conditioning', 'mpg', 'transmission', 'seat']","['All Wheel Drive', 'Cruise Control Power Windows Trip Computer', 'Small Station Wagon', 'Climate Control A/C', '25 Highway / 18 City', 'Manual w/OD', '5']",a7
5523,ID_4887,"4-Door, Sunlight Silver Metallic","['drive_train', 'ground_clearance', 'epa_classification', 'width', 'seat', 'interior', 'center_console', 'horsepower', 'air_conditioning', 'mpg', 'transmission', 'seat', 'door']","['Front Wheel Drive', '5.3', '2WD Minivans', 'Data Unavailable', '7', 'Cruise Control Power Windows', 'Power Outlet Rear Defrost', '200', 'A/C Optional Rear A/C', '24 Highway / 18 City', 'Automatic w/OD', 'Cloth Seats Bucket Seats', 'Data Unavailable']",a7
9172,ID_8386,2016 Nissan Maxima 3.5 SV Sedan,"['network', 'compression', 'rear_hiproom', 'model', 'rear_hiproom', 'engine_displacement', 'rear_hiproom', 'color', 'door', 'color', 'engine', 'navigation_system', 'bodystyle', 'height', 'rear_hiproom', 'interior_cargo_volume', 'rear_hiproom', 'torque', 'wheelbase', 'rear_hiproom', 'front_dual_zone_ac', 'gvwr', 'transmission']","['Parking sensors', '10.60 to 1', '1,377mm (54.2"")', 'Maxima', '1,143mm (45.0"")', '3.5 L', '932mm (36.7"")', 'Brilliant Silver', '4 door', 'CHARCOAL', '3.5L 6', 'Electronic stability', 'Sedan', '1,859mm (73.2"")', '1,415mm (55.7"")', '405 L (14 cu.ft.)', '1,440mm (56.7"")', '261 lb.-ft. @ 4,400RPM', '2,776mm (109.3"")', '1,001mm (39.4"")', 'Speed sensitive wipers', '2,105kg (4,641lbs)', 'Variable']",a7
15282,ID_95,Tri-Cities Nissan,"['trim', 'compression', 'model', 'rear_hiproom', 'year', 'corner_radius', 'rear_hiproom', 'door', 'fuel_type', 'rear_hiproom', 'bodystyle', 'rear_hiproom', 'drive_line']","['S', '9.70 to 1', 'Fusion', '1,074mm (42.3"")', '2007', ""5.9m (19.4')"", '940mm (37.0"")', '4 door', 'regular unleaded', '1,372mm (54.0"")', 'Sedan', '1,435mm (56.5"")', 'Front-wheel Drive']",a7
5475,ID_16238,2005 Toyota Highlander Limited,"['drive_train', 'air_conditioning', 'interior', 'epa_classification', 'transmission', 'mpg', 'seat']","['4-Wheel Drive', 'Climate Control Rear A/C', 'Cruise Control Power Windows', 'Sport Utility Vehicle', 'Automatic', '24 Highway / 18 City', '7']",a7
5476,ID_13948,"4-Wheel Drive Regular Cab Chassis Cab, Victory Red","['drive_train', 'air_conditioning', 'mpg', 'transmission', 'seat']","['4-Wheel Drive', 'A/C', '21 Highway / 16 City', 'Automatic w/OD', '3']",a7
5509,ID_8763,2002 Chevrolet Malibu LS,"['drive_train', 'epa_classification', 'ground_clearance', 'width', 'seat', 'interior', 'center_console', 'horsepower', 'air_conditioning', 'transmission', 'mpg', 'door']","['Front Wheel Drive', 'Midsize', '5.7', 'Data Unavailable', '5', 'Cruise Control Power Windows', 'Power Outlet Rear Defrost', '170', 'A/C', 'Automatic w/OD', '29 Highway / 20 City', 'Data Unavailable']",a7
5522,ID_12829,"4-Door Sedan, Vibrant White (CC)","['drive_train', 'ground_clearance', 'epa_classification', 'width', 'seat', 'center_console', 'air_conditioning', 'mpg', 'transmission', 'seat', 'door']","['Front Wheel Drive', '5.4', 'Mid-Size', 'Data Unavailable', '6', 'Rear Defrost', 'A/C', '28 Highway / 20 City', 'Automatic w/OD', 'Cloth Seats Bucket Seats', 'Data Unavailable']",a7
5653,ID_18719,2015 Ford C-Max Energi SEL Hatchback,"['electronic_stability', 'front_dual_zone_ac', 'control-traction', 'delay-off_headlights', 'brake_assist', '1-touch_down', 'fully_automatic_headlights', 'temperature_control_type', 'mp3_decoder', 'trip_computer', 'front_beverage_holders', 'tilt_steering_wheel']","['Leather upholstery', 'Rain sensing wipers', 'Dual front impact airbags', 'Low tire pressure warning', 'ABS brakes', 'Illuminated entry', 'Variably intermittent wipers', 'Wireless phone connectivity', 'CD player', 'Rear window defroster', 'Automatic temperature control', 'Rear door bins']",a7
15121,ID_6123,New 2017 Nissan Rogue SUV for Sale in Lancaster,"['torque', 'engine_displacement', 'fuel', 'compression', 'rear_hiproom', 'model', 'rear_hiproom', 'year', 'rear_hiproom', 'color', 'door', 'color', 'fuel_type', 'cargo', 'location', 'cylinder_layout', 'wheelbase', 'rear_tires', 'door_mirrors', 'rear_hiproom', 'engine', 'height', 'bodystyle', 'horsepower', 'drive_line', 'interior_cargo_volume', 'torque', 'rear_tires', 'rear_hiproom', 'gvwr', 'transmission', 'rear_hiproom']","['175 lb.-ft. @ 4,400RPM', '2.5 L', 'Regular Unleaded', '9.60 to 1', '1,372mm (54.0"")', 'Rogue', '1,092mm (43.0"")', '2017', '978mm (38.5"")', 'Super Black', '4 door', 'Charcoal', 'Regular Unleaded', 'liftgate', ""Ron Bouchard's Nissan Fuel Efficiency Rating"", 'I-4 Engine', '2,705mm (106.5"")', '225/65HR17.0', 'body-color Rear', '1,323mm (52.1"")', '2.5L I-4 cyl', '1,839mm (72.4"")', 'SUV', '170hp @ 6,000RPM', 'All-wheel Drive', '1,982 L (70 cu.ft.)', '175 lb.-ft. @ 4,400RPM', '225/65HR17.0', '1,057mm (41.6"")', '2,027kg (4,469lbs)', 'continuously variable automatic', '1,438mm (56.6"")']",a7
