,titles,keys,cluster_num
18923,"Anker® 2.4G Wireless Vertical Ergonomic Optical Mouse, 800 / 1200 /1600DPI, 6 Buttons - Black",['color'],2
18925,"Wiley X Black Ops P17 Sunglasses - Matte Black Frame, Smoke Grey Lens","['frame_material', 'frame_color']",2
14312,Corsair CMK8GX4M1A2400C14 8 GB Vengeance LPX DDR4 Memory Module - Black,"['processor_count', 'computer_memory_type', 'color']",2
18945,"48 in. Shower Panel System in Stainless Steel with Rainfall Shower Head, Tub Spout and Handshower Wand","['number_of_faucet_handles', 'flow_rate_gallons_per_minute', 'colorfinish']",2
14289,"Grainger Approved # CE248-P6 ( 2TUJ2 ) - Stock Cart, 3000 lb. Load Capacity, (2) Rigid, (2) Swivel Caster Type, Welded Steel, Each","['finish', 'caster_type', 'gauge', 'number_of_shelves', 'color', 'construction', 'caster_material']",2
18946,2017 Renault Megane GT,"['fuel_capacity', 'green', 'fuel_extra_urban', 'fuel_consumption', 'ron', '0-100_kmh', 'fuel_delivery', 'fuel_type', 'fuel_urban', 'transmission', 'fuel_combined']",2
14273,{Apple iPhone 7 Unlocked Phone 32 GB - US Version (Black)},"['product_group', 'package_quantity', 'label', 'studio', 'product_type_name', 'size', 'binding', 'color']",2
14272,HP 920 Magenta Ink Cartridge (CH635AN),"['supply_type', 'cartridge_yield_type']",2
14271,Gigabyte GeForce GTX 950 Graphics Card (GV-N950WF2OC-2GD),"['graphics_coprocessor', 'max_screen_resolution', 'computer_memory_type', 'processor_count']",2
14270,ASUS H81T SO-DIMM DDR3-SDRAM Dual Intel PC Motherboard Socket H3 (LGA 1150),"['ethernet_lan_rj-45_ports', 'usb_20_ports_quantity', 'memory_slots', 'ethernet_lan']",2
14268,OCHSTIN 6046G Quartz Watch for Men,"['case_material', 'movement_type', 'display_type']",2
16720,C2G 81232 6.56 ft. (2 M) Premium HD15 Male to RGBHV (5-BNC) Male Video Cable M-M,['color'],2
14267,21-Inch Husqvarna LC121P High Wheel Push Gas Lawn Mower,['package_quantity'],2
16718,HP P4014dn LaserJet Printer (CB512A) - New & Original,['type'],2
14274,"Hp Desktop PC with Intel Core i5-2400 Processor,4GB Memory,250GB Hard Drive,Windows 7 Profesional - Refurbished","['interface', 'optical_drive_type']",2
18966,Aurora Halolite NEW 5W GU10 LED Light Bulb Warm White 3000k - 50W Retrofit - Fire Can Rated - 500 Lumens,"['numberofitems', 'productgroup']",2
18967,Zebra TLP2824+ DT 203dpi EPL ZPL USB 10 100 Ethernet Printer,"['connector', 'contents', 'printer_type']",2
16717,ASUS UX560UQ-FZ062T-BE,['productgroep'],2
18969,3/8 in. x 3-3/4 in. Kwik Bolt 3 Long Thread Carbon Steel Expansion Anchors (4-Pack),"['measurement_standard', 'package_quantity', 'fastenerconnector_material', 'fastener_plating', 'finish_family', 'fastener_head_style', 'fastener_type', 'indooroutdoor']",2
16483,6Pcs/Set Fine Hand-painted Hook Line Pen Drawing Pen Art Pen #0 #00 #000 Paint Brush Art Supplies Student Stationery,['handle_color'],2
18971,"Milwaukee 48-20-7434 SDS-PLUS 2CT 1/4"" x 9"" x 11""",['diameter'],2
16716,3 ft. x 5-5/8 in. x 1-1/8 in. Oak/Aluminum Threshold,"['paintablestainable', 'installation_type', 'builders_hardware_product_type', 'commercial_residential', 'moisture_resistant', 'color_family', 'colorfinish', 'interiorexterior']",2
14264,"Alera Radius Corner Wood Veneer Bookcase, Four-Shelf, 35-5/8 x 11-3/4 x 48, Medium Oak (Alera ALEBCR44836MO) - New & Original","['compliance_standards', 'global_product_type', 'type', 'shelf_count']",2
18972,ASRock X99M Extreme4 Desktop Motherboard - Intel X99 Chipset - Socket LGA 2011-v3,"['number_of_pci_express_x16_slots', 'controller_type', 'number_of_memory_slots', 'memory_technology', 'number_of_network_rj-45_ports', 'total_number_of_usb_ports', 'number_of_total_expansion_slots', 'raid_levels', 'number_of_usb_20_ports', 'number_of_usb_30_ports', 'product_type', 'processor_socket']",2
14266,"Logitech M325 Wireless Optical Mouse, Ambidextrous, Brilliant Rose (910-003121)","['color_family', 'interface_type']",2
16722,"Lenovo 1.20 TB 2.5"" Internal Hard Drive","['rotational_speed', 'spindle_speed']",2
16480,Boann Olivia Stainless Steel Low Lead Bathroom Faucet,['assembly'],2
14276,"ES Lighting GU 5.3 MR16 LED Spotlight - 3 Year Warranty -** NEW 12 V ** - 5 Pack - 3000K Warm White- 50W Halogen replacement- 5W,120° Beam Angle, 300-350 Lumens,Non Dimmable - Energy A++",['colour'],2
16470,"WE2038H Goulds Submersible Sump Pump (200 Volts, 3 Phase, 3450 RPM, 140 Max GPM, 2 HP)","['phase', 'rpm']",2
16729,Lexmark Black Return Program Toner Cartridge,"['device_type', 'color']",2
16471,"Sandvik Coromant C5-DDHNL-35060-1504 T-Max P Cutting Unit for Turning, DNMG 15 04 08 Master Insert, Cx-DDHNR/L Tool, Left Hand, 60 mm Functional Length, 35 mm Functional Width, 35 mm Shank Diameter",['availability'],2
18949,MOTOROLA TC55BH-HJ11EE-NS Android KK GMS HSPA+ -> APAC 802.11abg,"['camera', 'bluetooth', 'image_sensor', 'product_type', 'connectivity_technology', 'gps', 'wireless_lan_standard']",2
16472,Apple iPhone 6 Case (Cubix) Armor Defender Cover Hybrid Tpu + PC Dual Layer Back cover For Apple iPhone 6 (Navy Blue),"['compatible_brand', 'shipping_time', 'color']",2
18950,"1,590 Valiant Dark Bronze Pedestal Mount Locking 4 Compartment Parcel Locker Mailbox","['security', 'color_family', 'mount_type', 'hardware_finish_family', 'us_postmaster_general_approved', 'assembly_required']",2
14286,"Durham MT182436-2K195 24""W X 18""D X 36""H Machine table","['assembly', 'type', 'construction', 'drawer_quantity', 'color_finish']",2
16474,Pro KODI XBMC Smart TV Box 4K Quad Core Android 5.1 Lollipop 2GB RAM 8GB HD,"['operating_system', 'processor']",2
16727,2016 BMW 440i F33. Convertible 2dr Man 6sp 3.0T [Mar],"['rim_size_front', 'tyre_rear_size', 'fuel_delivery', 'fuel_type', 'fuel_consumption', 'fuel_extra_urban', 'cylinders', 'control-traction', 'release_date', 'fuel_urban', 'transmission', 'rim_size_rear', 'fuel_capacity', 'tyre_front_size', 'length', 'cup_holders-1st_row', 'engine', 'width', 'ron', 'wheel_base', 'fuel_combined']",2
18953,"CX 3 Button 5' USB Optical Scroll Gaming Mouse 800, 1600 DPI - Black - MEQ-037","['color', 'is_portable']",2
14283,Hisense 435L Frost Free Bottom Mount Fridge,"['colour', 'categories']",2
16726,"Alera Occasional Corner Table, 23 5/8w x 23 5/8d x 20h, Mahogany/Silver","['base_color', 'top_material']",2
18956,BGP430 GRN78--2S/740 I DW CO GR KC 76P,"['dimmable', 'minimum_order', 'driverpower_unittransformer', 'housing_material', 'family', 'mech_impact_protection_code', 'ingress_protection_code', 'optic_material', 'glow-wire_test', 'pieces_per_pack', 'coating', 'optical_coverlens_type', 'lamp_colour_temperature', 'lamp_colour_code', 'colour', 'protection_class_iec', 'standard_packaging', 'packs_per_outerbox']",2
14281,"Proto # J5324MCF ( 19C326 ) - Crowfoot Socket, Open End, 1/2"" Drive, 24mm, Each","['drive_size', 'finish', 'sae_or_metric']",2
16476,SUBARU PICK-UP 1.8MV 1992 (1992),"['technical', 'interior', 'previous_owners', 'fuel', 'dimension']",2
16477,XNHQ120608TN4-M10 - Milling Inserts,"['lead_time', 'weight']",2
14279,"EVGA GeForce GTX 1070 HYBRID GAMING, 8GB GDDR5, LED, All-In-One Water-cooling with 10CM FAN, DX12 OSD Support (PXOC) Graphics Card 08G-P4-6178-KR","['color', 'binding', 'numberofitems', 'productgroup']",2
18959,5/16-18 Die Cast Zinc Alloy Flanged Hexdrive Threaded Insert,['availability'],2
16479,Bulldog 1/2 in. x 16 in. x 18 in. SDS-plus Carbide Rotary Hammer Drill Bit,"['individualset', 'tools_product_type']",2
14321,3400 Series 63-1/4 in. 13 Door High Unit Gray 4C Pedestal Mailbox with 5 MB1 Doors/1 PL6,"['number_of_compartments', 'features', 'assembly_required', 'security', 'color_family', 'mount_type', 'hardware_finish_family', 'us_postmaster_general_approved', 'color']",2
16714,NISSAN MICRA 1.2 Acenta 5dr CVT,"['engine_layout', 'gears', 'compression_ratio', 'number_of_valves', 'cylinders', 'fuel_delivery', 'transmission', 'cylinder_layout']",2
18915,"Nicole Miller Monthly Pocket Planner, 3 5/8' x 6 1/8', 50% Recycled, Ephemeral, January 2017 to December 2018 Item # 881519","['cover_material', 'refillable', 'calendar_term', 'binding_type', 'page_format', 'theme', 'eco-conscious', 'postconsumer_recycled_content', 'dated_format', 'calendar_type']",2
18913,Fashion in Ear Sport Sound Magic Headphone with 3.5mm connectors,"['quantity', 'category']",2
18862,Vauxhall Corsa 1.6T Vxr 3Dr Petrol Hatchback (2016),"['technical', 'interior', 'previous_owners', 'fuel', 'dimension', 'exterior']",2
16439,"Dell Latitude 3570 6th gen Notebook Intel Dual i5-6200U 2.30Ghz 8GB 1TB 15.6"" FULL HD 920M 2GB BT Win 10 Pro","['os', 'operating_system', 'optical', 'bluetooth']",2
14368,"EDSAL 2-Tier Locker with Recessed Handle - 12x18x36"" Openings - 1 Locker Wide - Unassembled - Gray","['unit_of_measure', 'item_width']",2
18863,Asus Server Rs100-e8-pi2 E3-1200 C224 Ddr3,"['controller_type', 'number_of_usb_30_ports', 'number_of_pci_express_x16_slots', 'number_of_total_memory_slots', 'form_factor', 'number_of_processors_supported', 'total_number_of_usb_ports', 'product_type', 'memory_standard', 'number_of_total_expansion_slots', 'rack_height', 'number_of_external_525_bays', 'processor_socket', 'memory_technology', 'optical_drive_type']",2
16440,2015 GMC Sierra 1500 SLT,"['city', 'engine', 'price', 'transmission', 'vin', 'exterior_color']",2
18866,Bolle Safety 253-SS-40064 Safety Glasses Universal Black Frame Blue Mirror Lens,"['frame_material', 'frame_color']",2
14363,"NEW! Laptop 40gb IDE 2.5"" 4200RPM Toshiba Hard Drive - MK4025GAS",['warranty'],2
18868,Asus X555LJ-XX130D Laptop (Core i5 5th Gen/4 GB/1 TB/DOS/2 GB),"['operating_system', 'battery_type', 'display_type', 'ram_type']",2
16438,Canon LV-X310ST Specifications,['aspect_ratio'],2
16442,"2015 Nissan Sentra - $17,888","['doors', 'engine', 'drive_type', 'transmission', 'exterior']",2
16753,3M™ ScotchCode™ Wire Marker Tape Refill Roll SDR-6,"['color', 'primary_color']",2
14359,Bushnell 733960H 3-9X40 Trophy Multi X Rifle Scope and Laser Boresighter,"['in', 'department', 'details', 'color']",2
18874,"Rubbermaid® Commercial WaveBrake Plastic/Steel Side-Press Wringer/Bucket Combo, 8.75 Gallons, Blue Item # 304382","['color', 'additional_materials', 'quantity', 'assembly_required']",2
14358,Volkswagen Lupo 1.6 GTI 3dr (2016),"['technical', 'interior', 'previous_owners', 'transmission', 'fuel', 'dimension', 'exterior']",2
16751,Ikegami ISD-A14-25_ATM Hyper Wide Light Dynamic Mini Cube Color Camera with 2.5mm Lens,"['durability', 'lens_type', 'mount_type']",2
14357,2000ml 2280-04 Gojo® E-2 Sanitizing Soap,"['color', 'taa_compliant']",2
18876,"AddOn NetScout 321-0434 Compatible TAA Compliant 10/100/1000Base-TX SFP Transceiver (Copper, 100m, RJ-45) Item # 107281","['applicationusage', 'form_factor', 'compatibility', 'ethernet_technology']",2
16444,TUF SABERTOOTH X99 Desktop Motherboard - Intel X99 Chipset - Socket LGA 2011-v3 Item # 685259,"['number_of_pci_express_x16_slots', 'total_number_of_usb_ports', 'environmental_certification', 'number_of_total_expansion_slots', 'controller_type', 'form_factor', 'number_of_memory_slots', 'processor_socket', 'memory_technology']",2
18871,Vintage 1960s Harmony H77 Redburst USA Original Hollow Body 335 Electric Guitar,"['fingerboard', 'colour']",2
14354,"12 in. x 59 in. Board-N-Batten Shutters Pair, 3 Boards Spaced #166 Midnight Blue","['color_family', 'in']",2
18860,"CNGP 430 1005 Sandvik, T-Max P, Carbide Insert for Turning","['number_of_edges', 'application_condition', 'shape', 'type', 'hand', 'sub-brand', 'coating_type', 'description']",2
16757,"1/2"" HSS 135° Split Point Black & Gold Finish Jobber Drill","['point', 'type', 'number_of_flutes', 'shank_type']",2
16434,WAC Lighting Ella Rubbed Bronze LED Wall Sconce with Amber Contemporary Glass,"['finish', 'shade_material', 'bulb_shape', 'voltage', 'beam_spread']",2
18842,"MMM37148X100 3M Box Sealing Tape, 48mmx100m, 36RL/CT, CL",['manufacturer'],2
18843,"4"" x 1-1/4"" Rigid Straight Roller Bearing Polyurethane Wheel Steel Zinc Hi-Lo Caster","['finish', 'caster_material', 'bearing_type', 'type', 'mount_type', 'wheel_material']",2
16763,"Extension Drill, Coolant Fed, 10.3mm, EXO","['package_weight', 'availability']",2
18846,"Apple iPad mini 1st Gen 7.9"" 64GB ROM iOS 9.3 FaceTime Ultrathin WiFi Grey K2T8","['type', 'location', 'operating_system', 'free_shipping']",2
18847,2011 Honda CR-V AWD SE 4dr SUV,"['2-stage_unlocking', 'color']",2
14379,"LG MP88HV 24"" (16:9) IPS LED, 1920x1080, 5MS, VGA, HDMI (2), BORDERLESS, VESA, SPKRS, 3YR 24MP88HV-S","['aspect_ratio', 'brightness', 'contrast_ratio']",2
16761,Mobile Steel Top Workbench,"['finish', 'number_of_wheels', 'number_of_doors', 'assembly_required', 'mount_type', 'wheels_included', 'distressed', 'number_of_drawers', 'wood_construction_type', 'product_type', 'drawers_included', 'shelves_included', 'product_information', 'frame_material']",2
14372,Replacement Notebook Battery for Compaq Presario CQ62-206SO 10.8 Volt Li-ion Advanced Pro Series Laptop Battery,['color'],2
16760,PORSCHE 911 (996) CARRERA 4S 2004 (2004),"['interior', 'previous_owners', 'fuel', 'exterior']",2
18854,Premier Copper Products Non-Overflow Oil Rubbed Bronze 1.5-Inch Grid Bathroom Sink Drain,"['finish', 'color']",2
18855,Mercedes-AMG GLA 45 Vs Mercedes-AMG CLA 45 comparison,"['alloy_wheels', 'automatic']",2
18856,LSI Logic Controller Card MegaRAID SAS 9211-4i 30 Day Warranty,"['ships_to', 'type', 'free_shipping']",2
18857,"Sportsman 4,000-Watt Gasoline Powered Portable Generator with RV Outlet - CARB Compliant","['certifications_and_listings', 'engine_make', 'ca_carb_compliant', 'fuel_type', 'color', 'returnable']",2
16437,"Thomas & Betts F4-10 Sta-Kon® Ring Terminal; 4 AWG, #10 Stud, 1 Hole, 600 Volt, Copper, Metallic","['mfrvendor', 'select_code', 'color']",2
14376,Laguna Grey/Champagne 7 ft. 6 in. x 10 ft. 9 in. Area Rug,"['features', 'shape', 'cleaning_instructions', 'approximate_rug_size', 'backing_material', 'color_family', 'rug_material', 'construction', 'area_rug_pattern', 'area_rug_style', 'flooring_product_type']",2
14375,Hinkley Horizon Buckeye Bronze 17-Inch One-Light LED Outdoor Wall Mount,"['bulbwatt', 'voltage']",2
14374,"Screw Machine Drill, 15.70mm, Carbide, WD1","['drill_bit_dimension_type', 'drill_bit_material', 'item', 'coolant_through', 'grade']",2
14378,1996 MERCEDES-BENZ SL 320SL,"['year_register', 'locations', 'year', 'transmission', 'color']",2
16445,"Microsoft Surface Book 13.5"" 3:2 2 in 1 Notebook - 3000 x 2000 Touchscreen - PixelSense - Intel Core i5 Dual-core (2 Core) 2.40",['warranty'],2
18879,TruPower BH-343-2B 4 X AA Short Battery Holder,['moq'],2
14351,"Scotch® 311 Medium Duty Premium Grade Box Sealing Tape, 72 mm W x 100 m Roll L, 2 mil THK, Clear","['weight', 'volume', 'thickness', 'color']",2
16457,"36 in. W 20.9 cu. ft. Built-In Bottom Freezer Refrigerator, Panel Ready with Platinum Interior","['icewater_dispenser', 'certifications_and_listings', 'number_of_doors', 'returnable', 'ice_maker', 'defrost_type', 'color-appliance_cabinet', 'energy_efficiency_tier_rating', 'number_of_fresh_food_shelves', 'freezer_door_type', 'temperature_control_type', 'shelf_material-freezer', 'counter_depth_yesno', 'number_of_freezer_shelves', 'appliance_type']",2
18900,"2014 Ford Se - Heated Seats, Backup Camera","['model', 'engine']",2
14335,Sony SEL16F28 16mm f/2.8 Wide-Angle Lens for NEX Series Cameras,"['focus_type', 'minimum_aperture', 'photo_filter_thread_size', 'zoom_type', 'model_year', 'image_stabilization', 'lens_design', 'compatible_mountings', 'number_of_elements', 'maximum_aperture', 'maximum_format_size', 'lens_type', 'color', 'number_of_diaphragm_blades', 'optical_zoom']",2
14333,"Trijicon Accupoint Rifle Scope - 3-9x40mm Mil-Dot Crosshair w/Green Dot Reticle 33.8-11.3' FOV 3.6-3.2"" ER Matte","['color', 'finish', 'waterproof']",2
14332,"WNA Classicware Plastic Dinnerware Plates, 10 1/4"" Dia, Clear, 12/Pack (WNA RSCW101212) - New & Original","['colors', 'shape']",2
16740,2015 Ford F-150 For Sale!,['model'],2
18905,Nissan Note 1.4 N-Tec 5dr,"['transmission_type_manual', 'fuel_type_petrol', 'doors_5']",2
14331,"Grumbacher Degas Paint Brush, Size 6, Round Bristle, Synthetic, Brown Item # 176122","['paint_type', 'quantity', 'color']",2
16742,"24""L x 18""W x 5-1/2""H Gray General Purpose Dolly, 1000 lb. Load Capacity",['color'],2
18906,"Jamco # YY236-U5 ( 16D042 ) - Mobile Workbench Cabinet, 36 In. L, Each","['finish', 'caster_type', 'number_of_shelves', 'number_of_doors', 'number_of_drawers']",2
18908,"Allied Machine & Engineering 7C224P-25AS AM300 Coating C2 Carbide (K20) GEN3SYS XT Drill Insert, Series 24, Low Rake Geometry, 25 mm Diameter","['package_weight', 'package_dimensions']",2
14328,"2013 Toyota RAV4 - $22,392","['views', 'engine', 'drive_type', 'doors', 'interior', 'status', 'transmission']",2
18909,39449760 - Star TSP 650 Series: TSP654 Receipt Printer,"['product_type', 'form_factor']",2
14326,"Skyline Furniture, Mfg. Linen Grey Nail Button Wingback California King Bed",['assembly'],2
14325,Zeiss Terra 3x 3-9x50mm Riflescope w/ Free Shipping and Handling — 2 models,"['objective_diameter', 'magnification']",2
16460,VAUXHALL INSIGNIA,"['space_saver', 'alloys', 'length', 'tyre_size_front', 'width_including_mirrors', 'tyre_size_spare', 'turning_circle-kerb_to_kerb', 'luggage_capacity_seats_up', 'no_of_seats', 'fuel_tank_capacity_litres', 'height', 'max_roof_load', 'wheelbase', 'width']",2
16461,"Durham 2213A-LU-95 Mobile Cabinet with 2 Drawer Lockable Storage Compartment, 36"" Wide, 1200 lb Capacity","['product_group', 'package_quantity', 'date_last_updated', 'product_type_name', 'where_to_buy', 'binding']",2
14323,YKS Syma X8W Explorers WiFi FPV RC Quadcopter with 2MP Camera RTF Mode2,"['binding', 'color']",2
16739,Canon PowerShot SX420 IS (Red) with 42x Optical Zoom and Built-In Wi-Fi,"['hardware_connectivity', 'batteries', 'self-timer', 'minimum_shutter_speed', 'usb_20', 'display', 'battery_type', 'image_stabilization', 'digital_zoom', 'external_memory_included', 'viewfinder_type', 'display_technology', 'image_aspect_ratio', 'maximum_aperture', 'optical_sensor_resolution', 'optical_sensor_technology', 'photo_sensor_technology', 'color']",2
