,titles,keys,cluster_num
722,Swarovski Women's Aila Day Watch,"['band_length', 'case_material', 'item_shape', 'warranty_type', 'dial_colour', 'display_type']",-1
5514,Takyae Kids Watch Sport Multi Function 30M Waterproof LED Alarm Stopwatch Digital Child Wristwatch for Boy Girl S- Green,"['band_color', 'dial_color', 'item_shape', 'display_type']",-1
6032,1948 Aeronca Sedan N1000H,['seating_capacity'],-1
3090,Sony SA D10 4.1 Channel Multimedia Speaker,['remote_control'],-1
1395,Supersonic SC-807 Micro Hi-Fi System - iPod Supported Item # 3460734,"['headphone_jack', 'number_of_discs', 'battery_included', 'power_source', 'ports', 'remote_control', 'display']",-1
1440,SKY88SHOP Radio Remote Control Transformer Vehicle Car Deform Robot [TT667] (Merchant),['remote_control'],-1
9209,The Walking dead action Figure zombie Figures head,"['theme', 'age_range', 'remote_control', 'item_type']",-1
9537,Eskiva New Hi Women's Boots,"['length', 'waist']",-1
1663,Plaid tie-belt shirt,"['length', 'chest', 'overall']",-1
2389,Soft ribbed sweater,"['sleeves', 'length', 'chest', 'overall']",-1
116,Cleveland Mashie Fairway Wood Product Code CL-B00919,"['shaft_material', 'length']",-1
265,"IMAN Global Chic ""Slip Into Slim"" Curve Appeal Straight Skinny Jean","['length', 'care']",-1
1093,G by Giuliana Luxe Stretch Denim Boyfriend Jean,"['length', 'care']",-1
4806,DG2 by Diane Gilman Classic Denim Boot-Cut Jean,"['length', 'care']",-1
4695,Dragon Ball Z Characters Women Compression Fitness Leggings Tights,['length'],-1
2156,Elo Touch Systems Powered USB Data Transfer/Power Cable,['http'],-1
4956,Officially Licensed NFL Zebra-Print Drawstring Pant by Zubaz - Rams,"['inseam', 'size_choices', 'length', 'care', 'content']",-1
3282,"Kaweco Mechanical pencil, Classic Sport series Green Gt (3.2mm)","['length', 'guarantee', 'size']",-1
3513,Independent Lens: Birth of a Movement DVD - AV Item,"['length', 'rating']",-1
3221,Non-iron solid poplin shirt,"['sleeves', 'length', 'overall']",-1
4017,Titleist AP1 714 Iron Set Product Code TS-S01927,"['shaft_material', 'dexterity', 'length']",-1
3681,"UltraNautics 800CC All Models, 1987-1992 Battery",['length'],-1
5886,LG Electronics PW800 LED Projector,"['display_type', 'remote_control', '3d_ready']",-1
6940,American DJ Micro Wash RGBW,['remote_control'],-1
11316,24x zoom Samsung HZ25W announced,"['remote_control', 'aspect_ratio', 'image_stabilization', 'pictbridge_compliant']",-1
4319,10Pairs Makeup Handmade Natural Fashion Long False Eyelashes Eye Lashes New,"['restocking_fee', 'refund_will_be_given_as', 'length', 'item_must_be_returned_within']",-1
847,Life Spa Hot Tub Booster Seat Lss210 New,['platform'],-1
829,Genuine Vintage Gents Men Henri Sandoz & Fils 17 Jewels Winding Wrist Watch,"['platform', 'display', 'case_material']",-1
1389,Symmetricom Ts2100-gps-rub Rubidium Rb Ntp Time Server Network Clock 10mhz Gpsdo,['platform'],-1
7146,Find My Car - GPS Auto Parking Reminder & Tracker,['category'],-1
7160,Trim Part #: WP2193353B,['category'],-1
6621,FreeFlight,['category'],-1
6595,Carling Tap,['category'],-1
6509,Ring Part #: WP912510,['category'],-1
6759,GoPro: Majestic Wingsuit Flight in Switzerland,['category'],-1
6648,DrivePro,['category'],-1
10732,Ringtone DJ. Create custom alerts and ringtones,['category'],-1
10703,"YAZIO Calorie Counter, Diet & Nutrition Tracker",['category'],-1
10576,Studio Technologies Rack-Mount Front Panel for One Model 45A Interface,['category'],-1
10386,Trash Compactor Container Drawer Handle Part #: WP9871267,['category'],-1
10384,Private Paris Hardback,"['pages', 'category', 'format']",-1
10160,Latitude Festival 2017,['category'],-1
10161,Brave Rooney,['category'],-1
10176,Face Paperback,"['pages', 'category', 'format']",-1
10119,"KENWORTH T350 for sale $85,000","['drive', 'category', 'listing_type']",-1
10053,iLive Wi-Fi,['category'],-1
6883,AroundMe,['category'],-1
10052,Eat. Nourish. Glow. EPUB,"['category', 'format']",-1
6879,Peluso NMPS Nylon Mesh Popper Stopper,['category'],-1
6948,The Mindfulness App: Meditation for Everyone,['category'],-1
8018,Network Utility Pro,['category'],-1
7908,Wikitude,['category'],-1
7962,Cakes in Space Paperback,"['category', 'format']",-1
7964,Filmborn,['category'],-1
8188,Kraken EPUB,"['pages', 'category', 'format']",-1
8190,DoubleDown Casino & Slots – Vegas Slot Machines!,['category'],-1
8233,Black Hole Hardback,"['category', 'format']",-1
6216,Termius - SSH Shell / Console / Terminal,['category'],-1
6244,GradientFoto,['category'],-1
6144,Do Bats Have Bollocks? : and 101 more utterly stupid questions EPUB,"['pages', 'category', 'format']",-1
6277,The Porcupine Paperback,"['pages', 'category', 'format']",-1
6313,Progress - see your body change over time,['category'],-1
5898,"Trellis, Chain And Tile Pattern Wool and Art Silk City Area Rug, Goat, 2'x3'","['sold_by', 'category']",-1
6040,Land Rover Defender 110,"['doors', 'owners', 'engine_size', 'category']",-1
5930,KRK Straight Headphone Extension Cable (10m),['category'],-1
5975,Hose Part #: WP22003074,['category'],-1
6936,"Mustard, Custard, Grumble Belly and Gravy Mixed media product",['category'],-1
6834,Thrive Market - Organic Healthy Food Delivery,['category'],-1
8421,Heir of Fire EPUB,"['pages', 'category', 'format']",-1
10048,Washer Water Inlet Valve Assembly Part #: WP34001151,['category'],-1
10299,Veronicastrum Mixed Collection,"['delivery', 'category']",-1
8633,Humidistat Part #: WP1168670,['category'],-1
8667,Flyr.,"['version', 'category']",-1
8896,81 Austerities Paperback,"['pages', 'category', 'format']",-1
9776,PARKPLAY,"['version', 'category']",-1
9713,Frigidaire Range Dual Burner Control Switch 316239601KIT,['category'],-1
9749,Zombie Tsunami,['category'],-1
9726,2012 ISUZU NPR200 AMT N series for sale,"['drive', 'listing_type', 'category']",-1
9962,Cooktop Igniter Part #: 5303912586,['category'],-1
9946,Fan Cooler™,['category'],-1
9996,Peel Smart Remote: TV guide & Universal Remote,['category'],-1
9934,The Bible Promise Book for the Overwhelmed Heart,"['pages', 'category']",-1
9902,Fantastic Beasts and Where to Find Them : The Original Screenplay Hardback,"['pages', 'category', 'format']",-1
9424,Casa Vita Hair therapy wrap,"['classification', 'size', 'category']",-1
9320,The Racketeer EPUB,"['pages', 'category', 'format']",-1
9376,Google Home,['category'],-1
9661,Washer Timer Part #: WP3954449,['category'],-1
9522,The Lord of the Rings Hardback,"['category', 'format']",-1
8632,ACDSee,['category'],-1
10106,Instant Heart Rate+: Heart Rate & Pulse Monitor,['category'],-1
8753,"2005 MACK SUPER-LINER for sale $75,000","['drive', 'category', 'listing_type']",-1
8997,Balboa Water Group - WiFi Spa Control,['category'],-1
10318,The Angel Esmeralda: Nine Stories Paperback,"['category', 'format']",-1
10343,The Hairy Bikers Food Tour of Britain Hardback,"['category', 'format']",-1
10267,"2006 MACK SUPER-LINER LT for sale $150,000","['listing_type', 'category']",-1
11124,Missing in Malmoe EPUB,"['category', 'format']",-1
11161,Star Wars Rebel Heroes Hardback,"['category', 'format']",-1
11424,Variable Buzzer Part #: WE4M368,['category'],-1
11365,Safilo Elasta ELASTA 3055 (Elasta Spring Hinge) Eyeglasses,['category'],-1
11336,The Ministry of Utmost Happiness EPUB,"['pages', 'category', 'format']",-1
11103,Elmo Loves ABCs,['category'],-1
10836,iChangi,['category'],-1
10900,Wi-Fi Cam,['category'],-1
10885,"Cecily Swivel Stool, Counter Height",['category'],-1
10832,uMhlanga Rocks,['category'],-1
11020,"Skyscanner - Flights, Hotels & Cars",['category'],-1
10929,Tor.com Bundle 2 - October 2015 EPUB,"['category', 'format']",-1
10999,Currency Lass,['category'],-1
9082,Artificial Orange Table Coral Synthetic Reef Marine Aquarium Fish Tank Ornament Decoration,['category'],-1
9224,Reel caller:Search ID number.ريل كولر :هوية المتصل,['category'],-1
8564,French Children Don't Throw Food Paperback,"['pages', 'category', 'format']",-1
8583,Timer Self C Part #: WB11K10039,['category'],-1
8580,Translations Paperback,"['category', 'format']",-1
9142,Mothers 07240 California Gold Clay Bar System,['date_first_available'],-1
9855,"Morrisons Kitchen Foil, 10m",['date_first_available'],-1
1862,ACDelco D895A GM Original Equipment Brake Lamp Switch,['date_first_available'],-1
2549,Nabisco Cookie Chips Ahoy Snack Size 60 Case 2 Ounce,['date_first_available'],-1
2841,Kleenex Original Tissues - 2 Boxes (144 Tissues Total),['date_first_available'],-1
2294,Safe Way Traction 2' x 60' Roll of Abrasive 80 Grit Anti Slip Non Skid Auto Truck Trailer Safety Tape 3100-2,['date_first_available'],-1
2505,"Monin Flavored Syrup, Blackberry, 33.8-Ounce Plastic Bottle (1 Liter)",['date_first_available'],-1
2351,NORTHSTAR Pure Lead Automotive Group 27F Battery NSB-AGM27F,['date_first_available'],-1
567,"Tesseire Raspberry & Cranberry 0% Sugar, 600 ml",['date_first_available'],-1
109,"Simple Kind to Skin Moisturising Facial Wash, 150ml","['serving_size', 'date_first_available']",-1
172,"Colgate Plax Soft Mint Mouthwash, 500ml","['serving_size', 'volume', 'date_first_available']",-1
81,"Wasa Multi Grain Crispbread, 9.7 Ounce Packages (Pack Of 12)",['date_first_available'],-1
1383,B01C5JWY6G,['date_first_available'],-1
4669,Soy Vay Sauce Island Teriyaki 20 Fz (Pack Of 6 ),['date_first_available'],-1
5001,"Twinings Camomile and Spearmint, 20 Tea Bags",['date_first_available'],-1
4651,Precision MA1206EF Cylindrical Bearing,['date_first_available'],-1
5500,"Uncle Ben's Rice Time Sweet & Sour Pot Snack, 300g","['serving_size', 'date_first_available']",-1
9171,"Bodyform Ultra Towels Goodnight Wings, 10 towels",['date_first_available'],-1
5338,Goldblatt G15353 Pole Sander with Wood Handle,"['date_first_available', 'included_components']",-1
10268,Air Hawk Pro Cordless Tire Inflator AS SEEN ON TV!!,['date_first_available'],-1
10543,"Gordon's Special Dry Gin, 70cl","['date_first_available', 'volume']",-1
4874,Touch Trends Wine Color Lycra Dress Material 86002_,"['wash_care', 'occasion']",-1
5681,Fabliva Sky Blue & Orange Printed Poly Cotton Dress Material,"['work', 'occasion']",-1
3199,REALER retro women small shoulder bag high quality PU,"['occasion', 'decoration', 'item_type', 'pattern_type']",-1
3121,You are my Mermaid - Caricature Photo Frame,['occasion'],-1
3957,Hello Kitty Baby Infant & Toddler Girl's Embellished Dress - Polka Dot,"['fabric_care', 'occasion']",-1
8271,"Sorry, this Vehicle has been sold",['memory_type'],-1
5790,1TB SATA AV WD,['memory_type'],-1
8128,6131 Graysen Square,"['full_baths', 'bedrooms', 'internet', 'pool', 'year_built', 'status', 'property_type', 'tax_year']",-1
10752,Apple Magic Mouse 2 (MLA02LL/A),['status'],-1
10788,Wiring Trough,['status'],-1
5635,DOOGEE DG580 mobile phone,"['gps', 'status', 'bluetooth']",-1
3257,Levinsohn Textile Company FRE34414 Ruffled 14-in Magicskirt,['status'],-1
2622,Audi RS6 Vs Maserati Ghibli comparison,['automatic'],-1
7834,"GEORGE WASHINGTON BROTH SSNNG GOLDEN, 1 OZ",['date_first_available'],-1
6134,Hyde Tools 45395 Heavy Duty Rubber Sanding Block,['date_first_available'],-1
5734,NOCO Genius GC003 12V Plug Connector,['date_first_available'],-1
10504,Bob's Red Mill Garbanzo Bean Flour - 16 Oz - 2 Pk,['date_first_available'],-1
10419,Crown Prince Clams Smoked In Olive Oil (12x3 Oz),['date_first_available'],-1
5274,"Colgate Sensitive Pro-Relief Toothpaste, 75ml","['serving_size', 'date_first_available']",-1
3275,Bove's Of Vermont Pasta Sauce Vodka 709 ml (Pack of 6),['date_first_available'],-1
3206,"Knorr Aromat All Purpose Savoury Seasoning, 90g",['date_first_available'],-1
7267,The Wit and Wisdom of Tyrion Lannister Hardback,"['category', 'format']",-1
7328,"Adobe Acrobat Reader: Annotate, Scan, & Send PDFs",['category'],-1
7332,"ARMCHAIR THRILLER, SET 2 Clip",['category'],-1
7240,Whit EPUB,"['pages', 'category', 'format']",-1
7469,Anemone leveillei,"['delivery', 'category']",-1
7508,"2008 MACK SUPER-LINER New Breed for sale $115,000","['listing_type', 'category', 'drive']",-1
7391,Pull-on Stretch Trousers,"['value', 'quality', 'category']",-1
7393,vMEyeCloud,['category'],-1
7406,The Pyramids,['category'],-1
8353,Apple Store,['category'],-1
8356,Love Letters Paperback,"['pages', 'category', 'format']",-1
8407,"MACK TRIDENT for sale $149,000","['drive', 'listing_type', 'category']",-1
8411,DataFlow Pro - Track network data usage,['category'],-1
8295,Verbena bonariensis AGM,"['delivery', 'category']",-1
8302,SMAO FPV,"['version', 'category']",-1
8238,Abarth,"['owners', 'engine_size', 'category']",-1
8518,Glass Tilt Shift,"['version', 'category']",-1
7751,40 Sonnets EPUB,"['category', 'format']",-1
7721,Fire Emblem Heroes,['category'],-1
7729,ZOOLA Animals,['category'],-1
7597,Stoner : A Novel EPUB,"['pages', 'category', 'format']",-1
3077,"Raybestos FRC11076 Professional Grade Remanufactured, Semi-Loaded Disc Brake Caliper",['date_first_available'],-1
3874,"Ella's Kitchen The Green One Organic Fruit Smoothie, 90g","['serving_size', 'date_first_available']",-1
8363,Quilted Northern Ultra Soft & Strong Mega Rolls,['white'],-1
6639,Spherco COM8 COM Series Spherical Bearing,['measurement_system'],-1
4512,"Volmate VOL600-BLUE VOL60A Pulse Oximeter Finger Pulse Blood Oxygen SpO2 Monitor with carrying case, lanyard and Battery FDA CE Approved",['measurement_system'],-1
3528,"Starrett 463 Series Micrometer Head, Metric",['measurement_system'],-1
4067,"Optima Scale OP-720-5K Build It Yourself 5,000 LBS Floor Scale Package (Everything You Need For A Floor Scale Except The Platform)",['measurement_system'],-1
1876,HP Pcoip Zero From Evga PD02,"['number_of_usb_20_ports', 'total_number_of_usb_ports', 'memory_technology', 'processor_type', 'ethernet_technology', 'energy_star']",-1
9525,Wake N Shake Alarm Clock,['category'],-1
1565,Dell Latitude 7000 E7450 Ultrabook vs Sony SVF14A15CXB,['processor_type'],-1
6994,NIRVANA MUSIC DOWNLOAD,"['number_of_discs', 'release_year']",-1
11230,Nintendo 3ds Game DS Gabrielle039s Ghostly,"['rating', 'platform', 'release_year']",-1
11205,Just Dance 4 For Xbox 360 - EE681553,"['platform', 'region_code', 'release_year']",-1
11301,Persona 4 Golden Playstation Vita 2012 New,"['rating', 'region_code', 'release_year']",-1
4967,"Details about Prince - Purple Rain Deluxe Vinyl 180 Gram, Remastered",['release_year'],-1
4450,You are bidding on a RARE Visual Marketing Music Video Reel from LADY GAGA in the DVD format.,"['rating', 'release_year', 'format']",-1
4201,"Marvel: Ultimate Alliance 2 (sony Psp, 2009) Complete With Case And Manual Inc.","['release_year', 'rating']",-1
7679,Winter Rose EPUB,"['pages', 'category', 'format']",-1
1572,Panasonic Toughbook 19 Notebook,"['processor_type', 'construction']",-1
9532,2001 MACK VALUELINER CH98B for sale,"['listing_type', 'category', 'drive']",-1
1953,Range Halogen Element Part #: WB30X26465,['category'],-1
1824,Skoda Octavia,"['doors', 'owners', 'engine_size', 'category', 'derivative']",-1
5920,"Amscan Festive Christmas Lighted Flocked Bow With Twenty Lights (1 Piece), 20,",['platform'],-1
6930,Waterpik Wp120 Ultra Water Jet Dental Teeth Flosser Flossing Machine + Adaptor,['platform'],-1
6747,Lock Hello Bebe Storytelling Educational Design Baby Feeding Stainless S...,['platform'],-1
6755,Pokemon Ranger Shadows of Almia DS Game,"['platform', 'rating']",-1
10505,Lightning Starter Holds 8+ Discs Disc Golf Bag - Black,"['platform', 'original_list_price']",-1
10668,Details about Xbox 360 Kinect Motion Sensor,"['platform', 'connectivity']",-1
10147,"Iris 34 Playpens Exercise 8-panel Pet Playpen With Door, White",['platform'],-1
10159,2004 Matchbox Superfast #65 Dodge Viper Rt / 10 Rare Vhtf Mattel,"['platform', 'scale']",-1
10357,2 Pack Vanilla Flavored Ring Teethe Ors May Vary Following Ors 200111,['platform'],-1
10272,Down To Earth Kelp Meal (1-0-1.2) - 50 Lb,['platform'],-1
11278,"Mxl R144 Studio Ribbon Microphone With Mic Stand, Cable And Cable Ties","['connectivity', 'platform']",-1
11249,Gerber 8239 Legend 800 Multi-tool Plier With Nylon Sheath Usa,['platform'],-1
11293,Little Live Pets Lil' Mouse House - Blossom New,['platform'],-1
11295,New Discraft Le Cryztal Wasp 177+g Bright Aqua Blue Midrange Golf Disc,"['platform', 'original_list_price']",-1
11362,Pack 'n Play Playard With Automatic Folding Feet Carnival Baby Toddler Pens Yard,['platform'],-1
10851,Klipsch Quintet 5 Ch Home Theater System,"['platform', 'connectivity']",-1
10803,Toy Story Fork Spoon Set,['platform'],-1
6017,Newborn / Infant Fisher-price Baby Six-piece Healthcare Kit,['platform'],-1
9011,Sonic Classic Collection,"['platform', 'rating']",-1
5753,Kicker 40tcws102 10 600w Subwoofer Box+boss Ar1500m 1500w Mono Amp +amp Kit,['platform'],-1
6123,HSK63AHPVTT08080M,['platform'],-1
7859,Samson Carbon 49,"['number_of_keys', 'usb']",-1
7790,24 Hours Croma Customer Care No. 7207 666 000,['usb'],-1
8042,Microsoft Lumia 640 Dual Sim,"['edge', 'java', 'usb', 'gprs', 'nfc']",-1
10768,Olympus PEN E-P3,"['screen_size', 'usb', 'sensor_type', 'lens_mount', 'gps', 'effective_pixels']",-1
643,Asus Fonepad 8 FE380CG Price in Malaysia & Specs,"['sim', 'radio', 'browser', 'edge', 'usb', 'gps', 'bluetooth']",-1
1014,Testen van Yamaha RX-V679,['usb'],-1
4859,Xiaomi Redmi Note 4X Dual SIM TD-LTE CN / Redmi Note 4 Premium Edition,"['platform', 'optical_zoom', 'usb', 'infrared', 'bluetooth']",-1
5243,YPG-235 76-Key Portable Grand Piano,"['number_of_keys', 'speakers', 'usb']",-1
3649,Casio PX-760 Privia 88-Key Digital Piano,"['usb', 'expansion']",-1
7650,Hyperdimension Neptunia,['platform'],-1
7557,Munchkin Protect Crib Rail Guard By Munchkin,['platform'],-1
7585,Skylanders Interactive Gaming Figures Swap Force: Night Shift Character,['platform'],-1
7754,100 Zinc 50mg Chelated Nature's Bounty Immune System Health Mineral Supplement,['platform'],-1
7188,Ratatouille,"['platform', 'rating', 'region']",-1
7229,Cougar Panzer Max Ultimate Full Tower Gaming Case,['platform'],-1
8410,Cave Story + - Nintendo Switch,"['platform', 'new']",-1
8139,12U 19in Desktop Open Frame 2 Post Rack,['platform'],-1
6278,Medi-dyne New Pro Stretch Plus Stretcher Pain Relief Therapy - Free Shipping,"['platform', 'original_list_price']",-1
8738,Acme T2000 Tornado 2000 Pealess Whistle Yellow Airfast High Pitch Tapered Mouth,['platform'],-1
9789,Baby Mate 12 Pcs Safety Electrical Outlet Covers - Safety Caps For Outlets Baby,['platform'],-1
9698,Empire Paintball Mini Gs Marker Black/neon Green,['platform'],-1
2571,Nature's Way Activated Charcoal High Adsorbency - 100 Capsules 2 Pack,['platform'],-1
2778,"Quicken® Home & Business 2017, Traditional Disc","['software_type', 'version', 'platform']",-1
2853,Philips 800284 Hue Lightstrip Plus 2nd Generation New Color Brand,['platform'],-1
