,Prod_ID,titles,keys,values,cluster_num
8373,ID_10572,Ford Transit T350 2.2TDCI 125ps LWB High Roof Van,"['color', 'year', 'transmission', 'fuel']","['White', '2013', 'Manual', 'Diesel']",-1
8401,ID_17368,Kurio Tab 2 New Edition Pink,['productgroep'],['Laptops/Tablets'],-1
8402,ID_12550,Festool 495024 Sys-Toolbox Open Top Systainer with Handle,"['number_of_handles', 'battery', 'color']","['1', 'No', 'White']",-1
8403,ID_17247,Waverly Emmas Garden Blossom Three-Piece Twin Quilt Set,"['pieces_in_set', 'use']","['3', 'Interior Dry']",-1
8405,ID_12548,Brazil,"['x-ray', 'sold_by', 'lending']","['Not Enabled', 'Amazon Digital Services LLC', 'Not Enabled']",-1
8439,ID_17265,"Black Mountain Products Single Resistance Band, 45-50 Lb, Purple Item # 366897","['weight', 'width', 'height', 'warranty', 'color']","['0.5', '6', '6', 'full lifetime', 'purple']",-1
8440,ID_16056,TE Connectivity Newest Products,"['housing_material', 'factory_pack_quantity', 'rohs', 'packaging', 'mount']","['Thermoplastic', '1000', 'Details', 'Reel', 'SMD/SMT']",-1
8441,ID_16055,Men's White 'Rock Posters' Print Cotton T-Shirt,['size'],['S'],-1
8443,ID_17268,Lisa Rinna Collection Regular Ponte Knit Flare Pants,"['rise', 'inseam', 'fabrication', 'care', 'fit']","['at the waist', ""missy/plus inseam 32'"", 'ponte knit', 'machine wash, dry flat', 'fitted; cut to follow the lines of the body']",-1
8447,ID_17266,Lasting Impressions Charlotte Slate Queen Bed Skirt,['use'],['Interior Dry'],-1
8448,ID_17798,"Dell XPS 13 13.3"" Ultrabook",['speaker'],['Yes'],-1
8450,ID_12438,Waverly Tres Chic Black/Pink,['contents'],['100% Cotton'],-1
8451,ID_17431,Universal Language CD,['warranty'],['Not Applicable'],-1
8452,ID_17430,Kiss My Face Bath & Shower Gels Early to Bed 16 fl. oz. 207972,"['age_group', 'color']","['Adult', 'Multicolor']",-1
8454,ID_17432,A4 Notepad SOFT COVER - LEXY NOTES Modern Spiral Wirebound Notebook Punchy Purple - Single Pad,"['size', 'end_type']","['A4', 'Smooth']",-1
8455,ID_17262,Slim Runway Sable-Tone Watch,"['votes', 'age']","['0', '25 to 34']",-1
8456,ID_17433,Heat Seal Roll (Set of 3),['appliance_type'],['Part/Accessory'],-1
8458,ID_12300,Fantastic Beasts and Where to Find Them : The Original Screenplay Hardback,"['pages', 'category', 'format']","['304 pages', 'Fantasy', 'Hardback']",-1
8462,ID_12504,Pendant Light: Roma,"['number_of_bulbs', 'type', 'style_type', 'price']","['1', 'Cable-hung', 'Contemporary', 'Get Price']",-1
8464,ID_12506,Rubber-Cal Elephant Bark Blue Dot 4 Ft. x 4.5 Ft. Rubber Flooring,"['construction', 'use']","['Machine Made', 'Exterior Damp']",-1
8466,ID_17515,Hawai Navy Blue & Off White Georgette Saree Whs00421,"['warranty', 'color']","['NA', 'Multicolor']",-1
8467,ID_17434,Philips 800284 Hue Lightstrip Plus 2nd Generation New Color Brand,['platform'],['eBay US'],-1
8438,ID_17264,Little Black Homecoming Dress with Scoop Neckline,"['closure', 'neck']","['Back Zipper', 'Scoop Neck']",-1
8347,ID_11107,Kolcraft Contour Options Tandem LT Stroller - Crimson,['color'],['Red'],-1
8435,ID_16058,Jaguar XF Prices & Deals - Missouri,"['transmission', 'wheel_drive', 'seat']","['8-speed automatic', 'Rear or AWD', '2 front, 3 rear']",-1
8428,ID_17523,First Grave on the Right (Charley Davidson Book 1),"['x-ray', 'print_length', 'sold_by', 'lending']","['Enabled', '321 pages', 'Macmillan', 'Not Enabled']",-1
8406,ID_17251,"Craftsman 9 in. Slide Bar, 1/2 in. Drive","['drive_size', 'color']","['1/2 in.', 'Silver']",-1
8407,ID_12547,2012 LEXUS GS250 GS 250 Luxury,"['year_register', 'location', 'engine', 'year', 'transmission', 'mileage', 'color']","['-', 'Kuala Lumpur', '2500cc', '2012', 'Automatic', '15,000 - 20,999km', 'Black']",-1
8408,ID_17260,Seagate 1TB FireCuda Internal Hard Drive,['form_factor'],['3.5 inch'],-1
8409,ID_12546,Details about Apple iPod Classic 5th Generation Black (30GB),"['network', 'color']","['USB 2.0', 'Black']",-1
8411,ID_17369,Heavily-Doped 2D-Quantized Structures and the Einstein Relation,"['copyright', 'copyright']","['2015', 'Springer International Publishing Switzerland']",-1
8413,ID_17524,Ultra Tank Oval,['unit'],['Leaves Warehouse*'],-1
8414,ID_16897,Striped Knitted Shirt,"['waist', '2-4', 'bust', 'us_size', 'hips']","['24.5 - 25', '4-6', '30.5 - 32', '0-2', '34.5 - 35']",-1
8415,ID_16894,Gatco Premier Chrome Railing Shelf,"['finish', 'category']","['Chrome - Polished', 'Bathroom Racks & Shelving']",-1
8417,ID_16891,Superman Caped Knee High Socks,['color'],['Blue'],-1
8418,ID_12485,"Camp Chef SDO10 10"" Double Black Seasoned Cast Iron Dutch Oven with Lid","['publication_date', 'warranty', 'release_date', 'category', 'color']","['--', 'Comes with Manufacturer Warranty.', '--', 'Sports', 'Black']",-1
8419,ID_16889,Lightning to USB Camera Adapter,['color'],['white'],-1
8421,ID_16886,"Goldbug Animal 2 in 1 Harness, Giraffe","['department', 'productgroup', 'binding']","['baby-boys', 'Baby Product', 'Baby Product']",-1
8422,ID_17091,Small Smartphone Wristlet,"['votes', 'age']","['0', '55 to 64']",-1
8423,ID_12503,"Cartglass Classic 3/4"" Tile","['price', 'style_type']","['Get Price', 'Traditional']",-1
8424,ID_17093,Wireless Spy Earpiece for Mobile Phone,"['productgroup', 'studio', 'binding']","['Wireless', 'Generic', 'Electronics']",-1
8425,ID_17297,2008 Saturn VUE XE,"['speed-sensing_steering', 'year', 'suspension_type-rear', 'power_windows', 'door', 'interior', 'illuminated_entry', 'air_conditioning', 'dual_front_impact_airbags', 'fuel', 'overhead_console', 'cd_player', 'drive', 'transmission', 'security', 'mp3_decoder', 'outside_temperature_display', 'front_reading_lights', 'door_mirrors', 'driver_door_bin', 'type', 'tachometer', 'color']","['Split folding rear seat', '2008', 'Front Bucket Seats', 'Radio data system', '4D Sport Utility', 'Gray', 'Low tire pressure warning', 'Anti-whiplash front head restraints', 'Dual front side impact airbags', 'Gasoline', 'Panic alarm', 'Cloth Seat Trim', 'FWD', '4-Speed Automatic', 'Speed control', 'Occupant sensing airbag', 'Overhead airbag', 'Fully automatic headlights', 'Power steering', 'Driver vanity mirror', 'Pre-Owned', 'Tilt steering wheel', 'silver']",-1
8426,ID_12487,DMR Vault Brendog Signature Pedals,"['age', 'level']","['35-44', 'Advanced']",-1
8432,ID_17275,Madison 105 in. W White Laundry Cabinet Kit,"['product', 'color', 'feature', 'color']","['Cabinets', 'White', 'No additional features', 'White']",-1
8346,ID_10979,GENUINE USED Mitsubishi Pajero Shogun MK3 3.2 DID TOP RADIATOR HOSE,['use'],['Replacement Part'],-1
8345,ID_10961,"Golden Airbrush Medium, 8 Oz","['product', 'quantity']","['acrylic', '1']",-1
8343,ID_11067,The Arab of the Future,"['publication_date', 'format']","['7 Apr 2016', 'Paperback']",-1
8253,ID_11249,Intervention-ware Mug,"['washable', 'microwave_safe', 'hand_wash_only', 'oven_safe', 'color']","['Yes', 'Yes', 'No', 'No', 'Black']",-1
8255,ID_10841,"Melrose International White and Red Santa Fox Figurine, Set of Three","['use', 'pieces_in_set']","['Interior Dry', '3']",-1
8257,ID_10823,The Green Self-build Book : How to Design and Build Your Own Eco-home Paperback,['format'],['Paperback'],-1
8259,ID_12078,Cayman 3.8 GT4 2dr (2015),"['interior', 'previous_owners', 'fuel', 'exterior']","['Seats2', '1, Road Tests & Reviews', 'TypePetrol, Economy27.4 mpg', 'Doors2, ColourWhite, Body typeCoupe']",-1
8261,ID_11158,Bombay Collection Adderley Quilt Rack,"['finish', 'color', 'assembly']","['Black', 'Black', 'Some Assembly Required']",-1
8263,ID_11174,Take Your Shoes Off,['number_of_discs'],['1'],-1
8264,ID_10799,Black Folding Wheeled Lightweight Shopping Trolley Grocery Bag Cart On Weels,"['ships_to', 'color', 'model', 'free_shipping']","['GB,', 'Black,', 'Does not apply,', ', 30-Day Returns']",-1
8265,ID_10798,Momeni New Wave NW37 Rug,"['returns', 'weave']","['Returns Accepted Within 14 Days of Delivery.', 'Hand Tufted']",-1
8266,ID_10797,Jeffers Expression Hay Bag,['size'],['One Size'],-1
8267,ID_10788,"ArtSkills® Window Painters, Assorted, Pack Of 4",['quantity'],['4'],-1
8268,ID_12074,GM Automatic Transmission parts GF6 6T45E/6T40E Reaction Sun gear,['min_order'],['1'],-1
8269,ID_10793,Women's Essentials Madrid Sandal,"['quality', 'width', 'comfort']","['5 out of 5', 'Too narrow Too wide Width, 3 out of 5', '5 out of 5']",-1
8270,ID_12008,Canon Waste Toner Container,"['product', 'package_type']","['Waste Toner Unit', 'OEM']",-1
8271,ID_10902,Item Details,['model'],['PlayStation 4 - Original'],-1
8274,ID_11165,4.5 in. Garden Sage,['organic'],['No'],-1
8275,ID_11159,Moschino Jeans Moschino loves you Black Vintage Mens Shirt,"['color', 'size', 'fabric']","['Black', 'L', 'Cotton']",-1
8276,ID_11188,Mother Knows Best (Novella),"['x-ray', 'lending', 'sold_by']","['Enabled', 'Enabled', 'Amazon Digital Services LLC']",-1
8251,ID_11251,Howard Elliott Collection Tapered Mirrored Candleholder II,"['use', 'assembly']","['Interior Dry', 'No Assembly Required']",-1
8277,ID_12014,Uttermost Bronze Alluvioni Lamp,['bulbwatt'],['1 - 150 watt Medium Base bulbs'],-1
8250,ID_11266,"Brecknell® Counting Scale, 12 Lb","['digital_display', 'automatic_shutoff', 'color']","['yes', 'yes', 'silver']",-1
8248,ID_11244,Flying Comfort™ Business Class Version Travel Goods,['min_order'],['5'],-1
8223,ID_10960,Maybach 62 LWB gray red Autoart 1/43,"['engine', 'transmission']","['-', '-']",-1
8224,ID_10906,LE JEAN DE MARITHÉ + FRANÇOIS GIRBAUD,['measurements'],['Width at end 5.46 inches'],-1
8225,ID_11959,Renault Duster Diesel 110PS RXL AMT,"['drive_train', 'transmission', 'valve_train', 'steering_type', 'fuel_type', 'cylinder_layout', 'cylinders', 'number_of_gears']","['Front wheel drive', 'Automatic', 'DOHC', 'EPS', 'Diesel', 'Inline', '4', '6']",-1
8228,ID_10926,Artificial Orange Table Coral Synthetic Reef Marine Aquarium Fish Tank Ornament Decoration,['category'],['Home & Garden'],-1
8229,ID_10927,COOL House Plan ID: chp-48474,['window_type'],['Double Hung'],-1
8230,ID_11957,2009 SRT8 Challenger Manual (2009),"['technical', 'interior', 'previous_owners', 'fuel', 'dimension', 'exterior']","['Emissions-', 'Seats-', '-', 'TypePetrol, Economy-', 'Vehicle height-, Vehicle width-', 'Doors2, ColourBlack, Body typeCoupe']",-1
8231,ID_11956,Fauna,"['type', 'price', 'pattern', 'style_type']","['Standard', 'Get Price', 'Floral', 'Contemporary']",-1
8232,ID_10923,18-Pack Plastic Hangers - Room Essentials™,"['battery', 'feature']","['no battery used', 'Reusable']",-1
8234,ID_10922,Passive Income: Top Passive Income Strategies for the Motivated who want Financial Freedom and Make Money While Sleeping (Top Ideas to Create your Money ... Extra Cash and Financial Freedom Book 1),"['x-ray', 'print_length', 'sold_by', 'lending']","['Not Enabled', '48 pages', 'Amazon Digital Services LLC', 'Enabled']",-1
8236,ID_11043,JAGUAR F-TYPE,"['tyre_size_rear', 'space_saver', 'alloys', 'length', 'tyre_size_rear', 'gross_vehicle_weight', 'tyre_size_rear', 'turning_circle-kerb_to_kerb', 'no_of_seats', 'fuel']","['275/35 R19', 'False', 'True', '4470', '245/40 R19', '2050', 'TYRE REPAIR KIT', '10.7', '2', '70']",-1
8240,ID_11234,Windows 7 Professional Upgradable to Windows 8.1 Pro,"['processor_core', 'processor_type', 'wireless_lan_standard', 'optical_drive', 'card_slot', 'memory', 'vpro_technology', 'card_slot', 'hyper-threading', 'screen_mode', 'memory', 'wwan_supported', 'product_line', 'card_slot', 'speaker', 'vga', 'ethernet', 'battery', 'optical_media_supported', 'number_of_cells', 'aspect_ratio', 'green_compliance_certificateauthority', 'keyboard', 'ethernet', 'ethernet', 'product', 'memory_type', 'screen_type', 'finger_print_reader', 'touchscreen', 'backlight', 'bluetooth', 'processor_type', 'microphone', 'ethernet']","['Quad-core (4 Core)', '4th Gen', 'IEEE 802.11ac', 'DVD-Writer', 'SD', 'DDR3L SDRAM', 'No', 'Yes', 'Yes', 'Full HD', 'DDR3L SDRAM', 'Yes', 'ThinkPad', '4', 'Yes', 'Yes', '4', 'Lithium Ion (Li-Ion)', 'DVD±R/±RW', '9-cell', '16:9', 'EPEAT Gold', 'Yes', '2', '2', 'Notebook', 'DDR3L-1600/PC3-12800', 'Active Matrix TFT Color LCD', 'Yes', 'No', 'LED', 'Yes', 'Core i7', 'Yes', 'Gigabit Ethernet']",-1
8241,ID_10840,12 in. Electric Induction Cooktop in Black with 1 Element,"['certifications_and_listings', 'color', 'color', 'fuel_type']","['ETL Listed', 'Black', 'Black', 'Electric']",-1
8242,ID_10844,Orbit,"['shipping', 'quantity']","['Calculated at checkout', '1']",-1
8243,ID_12026,Royal Garden Elegance Thermosint 2 Seater Bench,"['color', 'frame']","['Silver', 'Steel']",-1
8244,ID_10845,Apple iPhone 9 Price in Kuwait,"['availability', 'weight', 'capacity', '4g', 'nfc', 'gps', 'water_resistant', 'card_slot', 'wlan', 'cdma', 'fingerprint', 'selfie', '4g', 'speed', '2g', 'chipset', 'usb', 'video', 'radio', 'talk_time', 'compass', 'os', 'rear', 'bluetooth', 'dimension', 'flash']","['Rumored, Not Announced Yet', '-', '-', 'HSDPA 850 / 900 / 1700 / 1900 / 2100', 'Yes', 'Yes, with A-GPS, GLONASS', 'Yes', 'No', 'Wi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot', 'Yes', 'Yes', '7 MP', 'LTE', 'HSPA, LTE', 'GSM 850 / 900 / 1800 / 1900', 'Apple A11', '3.0, reversible connector; magnetic connector', 'Yes', 'No', '-', 'Yes', 'iOS 11', '12 MP', '4.2, A2DP, LE', '-', 'LED Flash']",-1
8245,ID_10846,SAFETY 1ST LATCHES,"['location', 'color']","['USA', 'white']",-1
8247,ID_11247,The Party,['number_of_discs'],['1'],-1
8249,ID_11265,Personal: (Jack Reacher 19),"['x-ray', 'format', 'sold_by', 'print_length']","['Enabled', 'Kindle Edition', 'Amazon Media EU S.à r.l.', '369 pages']",-1
7938,ID_9263,"England under Edward I and Edward II, 1259-1327",['type'],['Book'],-1
8280,ID_12013,Mathia,"['length', 'width']","['Runs small Runs large Length, 2 out of 3', 'Narrow Wide Width, 2 out of 3']",-1
8283,ID_11101,Water-resistant Lovers Hiking Shoes,['closure_type'],['Lace-Up'],-1
8318,ID_11163,Bury My Heart at Wounded Knee,['format'],['Paperback'],-1
8320,ID_11889,NADINE 3,['frame'],['Plastic'],-1
8321,ID_11172,Ladies Period Panties Menstrual Panties Waterproof Panties Underwear Pants Black 1pc BKNI Tie Dyed 12014 Medium,"['color', 'size_type']","['Black', 'Juniors']",-1
8322,ID_11891,Sisley Slim Fit Jeans White Jeans Store Sale,"['fabric', 'length']","['Denim', 'Standard']",-1
8323,ID_11119,Girls' Benton Springs™ Fleece,"['waist', 'inseam', 'chest', 'hip', '3t', 'sleeve']","['19½', '13', '20', '21', '4T', '16']",-1
8324,ID_11117,LSI Logic SCSI Data Transfer Cable,"['product', 'packaged_quantity', 'feature', 'packing', 'cable_type']","['Data Transfer Cable', '1', 'Right-angled Connector', 'Bagged', 'SCSI']",-1
8325,ID_11080,Before You Meet Prince Charming: A Guide to Radiant Purity,['format'],['Paperback'],-1
8327,ID_11943,Unbranded Size M Ivory Lace Fingerless Gloves,"['size', 'fabric_care', 'color', 'brand']","['Other', 'Hand wash', 'Cream / ivory', 'Unbranded']",-1
8328,ID_11064,"Bodyform Ultra Towels Goodnight Wings, 10 towels",['date_first_available'],['12 Nov. 2015'],-1
8329,ID_11066,Wiggle Essentials Women's Long Sleeve Thermal Cycle Jersey,['hips'],"['inches, 31″ - 321⁄2″, 32']",-1
8330,ID_11263,What's the Secret?: To Providing a World-Class Customer Experience,['paperback'],['336 pages'],-1
8332,ID_11069,Colpac Chattanooga Cold Therapy Large/standard-size Cold Pack (11 X 14) Blue,['platform'],['eBay US'],-1
8334,ID_11071,Vaultz Cash Box - Black,"['care_and_cleaning', 'frame']","['Wipe Clean with a Dry Cloth', 'Metal']",-1
8335,ID_11065,Details about NEW Free People London Glimmer Anklet Socks Blue O/S NWT,"['color', 'pattern']","['Blue', 'Solid']",-1
8336,ID_11072,LifeLine Stem Faceplate Mount for Garmin Edge and GoPro,"['touchscreen', 'level', 'gps', 'interest']","['No', 'Advanced', 'Yes', 'Road Cyclist']",-1
8338,ID_11940,"Nostalgia Electrics™ Retro-Style Kettle Popcorn Maker, Red Item # 1535248","['color', 'ul']","['Red', 'no']",-1
8339,ID_11166,"Rachael Ray Nutrish Natural Wet Cat Food, Grain Free, Chicken Purrcata, 2.8 oz tub",['animal_type'],['Cat'],-1
8316,ID_11104,Sylvania Turn Signal Light Mini Bulb,"['package_quantity', 'lens', 'part_number', 'color']","['2', 'Glass', 'FL1A', 'White']",-1
8282,ID_11116,Little Mermaid Child Costume,['care_instruction'],['Dry Clean Only'],-1
8315,ID_10987,Fine Art La Baule Decorative Canvas Poster Contemporary Home Kitchen Bar Decor,"['color', 'platform']","['Multi-Color', 'eBay US']",-1
8312,ID_10996,Jimi Hendrix / Jimi Experience Hendrix - Are You Experienced? CD,['discs'],['1'],-1
8286,ID_12010,Crochet Patterns For Dummies,['paperback'],['296 pages'],-1
8287,ID_10814,Harrison Grand Cap Toe Oxford,['size'],['Width'],-1
8288,ID_10792,Habits of the High-Tech Heart: Living Virtuously in the Information Age,['paperback'],['256 pages'],-1
8290,ID_10999,Fiio X1 Portable High Resolution Lossless Music Player Silver with DELUXE KIT,"['free_shipping', 'feature', 'card_slot']","['Yes', 'No', 'Yes']",-1
8292,ID_10787,Z Lite - Lagoon - Pendant,"['bulb_base', 'color', 'number_of_bulbs', 'dimmable', 'frame', 'bulb_base', 'wattage']","['No', 'Glass', '3', 'Yes', 'Steel', 'Medium', '100']",-1
8295,ID_12249,216 Pack of Coin Wrappers,['part_number'],['N/A'],-1
8296,ID_10903,Georgian Aged Bronze Dummy Knob,"['finish', 'projection_in', 'certifications_and_listings', 'door_locks_knobs_product_type', 'software_type', 'commercialresidential', 'knob_type', 'lock_type', 'knob_type', 'hardware_finish', 'securityansi_grade', 'interiorexterior']","['Aged Bronze', '2.6', 'No Certifications or Listings', 'Knobs', 'Dummy', 'Residential', 'Zinc', 'Unkeyed', 'Full ball', 'Bronze', 'ANSI Grade II (Better)', 'Interior']",-1
8297,ID_11039,Shark Rotator Lift-Away Upright Vacuum,['warranty'],['Limited - Does not cover some parts.'],-1
8298,ID_12016,"Destiny 2, Activision PC",['video_game_platform'],['PC'],-1
8300,ID_11036,Dell Latitude Laptops,['sold_by'],['Business'],-1
8303,ID_11042,Beren and Lúthien,['paperback'],['304 pages'],-1
8304,ID_10989,Details about Ultra Luxurious Elegant Sheer Grommet Curtain Panels - Assorted Colors,['pattern'],['Solid'],-1
8305,ID_10990,SV300S3D7/120G SV300S3D7/120G,['form_factor'],"[""2.5'""]",-1
8306,ID_12045,Glutino® - Glutino® Gluten Free Pretzels,['unit'],['Each'],-1
8307,ID_10795,2018 Honda Odyssey EX-L Van Passenger,"['seat', 'corner_radius', 'color', 'wheelbase', 'number_of_valves', 'drive_size', 'amfm_radio', '1st_row_lcd_monitors']","['bucket', ""5.6m (18.3')"", 'Crystal Black Pearl', '3,000mm (118.1"")', '24', 'front-wheel', 'SiriusXM', '2']",-1
8309,ID_10786,Lexus ES Prices & Deals - Hawaii,"['transmission', 'wheel_drive', 'seat']","['6-speed automatic, CVT', 'Front', '2 front, 3 rear']",-1
8311,ID_12059,Girl Stripe Jersey Top,"['size', 'color']","['Select a size', 'Blue']",-1
8313,ID_10998,Botanic Gardens,"['published', 'format']","['2015', 'Paperback']",-1
7937,ID_8798,Chesapeake Chandelier,"['glass_type', 'style_type', 'price', 'lamp_type']","['Crystal', 'Traditional', 'Get Price', 'Incandescent']",-1
7935,ID_8797,Details about Vintage Bluebird Toys Polly Pocket Summer Cottage 100% Complete House Pollyville,['age'],['6+'],-1
7933,ID_11954,QFX AM/FM LED Dual Projection Alarm Clock,['color'],['Black'],-1
